function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,LOC,language,task_id,task_idx,SSI
1,2,3,2,8,0,0,0,3,7,7,6,4,46,10,6,2,306,211,95,16,0.6895424836601307,0.3104575163398693,0.0261437908496732,0.022875816993464,0.1503267973856209,0.0196078431372549,0.0098039215686274,0.0196078431372549,0.0522875816993464,9,2.0,28,java,Java/137,137,2.265902820217433
1,1,0,0,0,0,0,0,1,0,0,0,4,9,1,0,3,58,38,20,9,0.6551724137931034,0.3448275862068966,0.0,0.0,0.1551724137931034,0.0,0.0,0.0,0.1551724137931034,1,1.0,7,java,Java/138,138,-2.4090677220577916
1,1,5,3,0,1,0,0,1,0,0,2,1,18,2,2,3,95,63,32,9,0.6631578947368421,0.3368421052631579,0.0105263157894736,0.0,0.1894736842105263,0.0210526315789473,0.0526315789473684,0.0210526315789473,0.0947368421052631,2,1.0,12,java,Java/139,139,-1.0794623304491806
1,1,7,4,5,1,0,0,1,11,12,3,14,52,8,8,12,297,203,94,18,0.6835016835016835,0.3164983164983165,0.0202020202020202,0.037037037037037,0.1750841750841751,0.0269360269360269,0.0235690235690235,0.0269360269360269,0.0606060606060606,7,1.0,28,java,Java/140,140,2.511969196899419
1,1,6,3,2,0,0,0,3,10,10,0,5,35,3,0,14,249,170,79,15,0.6827309236947792,0.3172690763052209,0.0080321285140562,0.0401606425702811,0.1405622489959839,0.0,0.0240963855421686,0.0,0.0602409638554216,3,1.0,16,java,Java/141,141,0.6824745842017914
1,1,4,2,2,1,0,0,1,12,13,0,6,41,5,3,7,234,159,75,18,0.6794871794871795,0.3205128205128205,0.0128205128205128,0.0512820512820512,0.1752136752136752,0.0128205128205128,0.017094017094017,0.0128205128205128,0.0769230769230769,4,1.0,17,java,Java/142,142,0.9040184890949139
1,1,6,3,3,1,0,0,1,6,7,1,4,30,6,2,7,205,140,65,15,0.6829268292682927,0.3170731707317073,0.0195121951219512,0.0292682926829268,0.1463414634146341,0.0097560975609756,0.0292682926829268,0.0097560975609756,0.073170731707317,5,1.0,23,java,Java/143,143,0.749466105359065
1,2,8,4,0,0,0,0,1,6,6,0,5,32,1,0,6,166,113,53,11,0.6807228915662651,0.3192771084337349,0.0,0.036144578313253,0.1927710843373494,0.0,0.0481927710843373,0.0,0.0662650602409638,1,2.0,11,java,Java/144,144,-0.4069195296912566
1,1,10,5,4,2,0,0,2,10,11,4,16,58,8,5,12,338,228,110,21,0.6745562130177515,0.3254437869822485,0.0177514792899408,0.029585798816568,0.1715976331360946,0.014792899408284,0.029585798816568,0.014792899408284,0.0621301775147929,7,1.0,29,java,Java/145,145,3.0369770447614455
1,1,6,3,2,0,0,0,1,6,6,1,5,28,4,1,8,172,116,56,20,0.6744186046511628,0.3255813953488372,0.0116279069767441,0.0348837209302325,0.1627906976744186,0.005813953488372,0.0348837209302325,0.005813953488372,0.1162790697674418,3,1.0,17,java,Java/146,146,0.16054678036434045
1,1,12,6,1,4,0,0,1,7,8,1,13,46,6,2,9,262,176,86,20,0.6717557251908397,0.3282442748091603,0.0190839694656488,0.0267175572519083,0.1755725190839694,0.0076335877862595,0.0458015267175572,0.0076335877862595,0.0763358778625954,6,1.0,21,java,Java/147,147,2.208891083338685
1,2,6,3,2,0,0,0,3,9,9,0,5,40,4,0,10,235,165,70,12,0.7021276595744681,0.2978723404255319,0.0085106382978723,0.0382978723404255,0.1702127659574468,0.0,0.025531914893617,0.0,0.051063829787234,3,2.0,17,java,Java/148,148,0.6259966785891018
1,1,4,2,1,0,0,0,1,5,7,0,2,27,3,3,2,170,114,56,13,0.6705882352941176,0.3294117647058823,0.0058823529411764,0.0294117647058823,0.1588235294117647,0.0176470588235294,0.0235294117647058,0.0176470588235294,0.0764705882352941,2,1.0,16,java,Java/149,149,-0.5325847972048363
1,3,2,1,2,1,0,0,3,0,0,0,4,19,4,0,3,115,76,39,11,0.6608695652173913,0.3391304347826087,0.0260869565217391,0.0,0.1652173913043478,0.0,0.017391304347826,0.0,0.0956521739130434,4,3.0,15,java,Java/150,150,-0.5790646421304589
1,1,0,0,0,0,0,0,1,5,5,0,6,23,1,0,4,124,84,40,15,0.6774193548387096,0.3225806451612903,0.0,0.0403225806451612,0.1854838709677419,0.0,0.0,0.0,0.1209677419354838,1,1.0,7,java,Java/151,151,-1.3840092720472044
1,2,4,2,0,1,0,0,1,5,6,0,2,25,2,1,1,148,99,49,15,0.668918918918919,0.3310810810810811,0.0067567567567567,0.0337837837837837,0.1689189189189189,0.0067567567567567,0.027027027027027,0.0067567567567567,0.1013513513513513,2,2.0,11,java,Java/152,152,-0.6239058639896912
1,2,6,3,1,0,0,0,1,13,13,2,5,47,3,2,2,238,161,77,16,0.6764705882352942,0.3235294117647059,0.0042016806722689,0.0546218487394958,0.1974789915966386,0.0084033613445378,0.0252100840336134,0.0084033613445378,0.0672268907563025,2,2.0,16,java,Java/153,153,0.5853960376434424
1,2,8,4,1,2,0,0,2,5,5,0,6,35,4,0,4,172,119,53,16,0.6918604651162791,0.3081395348837209,0.0174418604651162,0.0290697674418604,0.2034883720930232,0.0,0.0465116279069767,0.0,0.0930232558139534,4,2.0,16,java,Java/154,154,0.6206661413353112
1,1,3,2,1,0,0,0,1,4,4,2,3,23,4,2,6,142,97,45,13,0.6830985915492958,0.3169014084507042,0.0070422535211267,0.028169014084507,0.1619718309859155,0.0140845070422535,0.0211267605633802,0.0140845070422535,0.0915492957746478,2,1.0,15,java,Java/155,155,-0.6260012542959683
1,1,10,5,0,0,2,0,1,6,6,4,3,34,3,4,32,274,199,75,13,0.7262773722627737,0.2737226277372263,0.0072992700729927,0.0218978102189781,0.1240875912408759,0.0145985401459854,0.0364963503649635,0.0145985401459854,0.0474452554744525,3,1.0,20,java,Java/156,156,1.6403105857561562
1,3,0,0,0,0,0,0,1,0,0,0,17,27,1,0,0,107,70,37,11,0.6542056074766355,0.3457943925233644,0.0,0.0,0.2523364485981308,0.0,0.0,0.0,0.102803738317757,1,3.0,7,java,Java/157,157,-1.5530154550198518
2,3,6,3,2,0,0,0,4,12,16,0,3,44,7,3,3,307,205,102,19,0.6677524429967426,0.3322475570032573,0.006514657980456,0.0390879478827361,0.1433224755700325,0.009771986970684,0.019543973941368,0.009771986970684,0.0618892508143322,3,1.5,28,java,Java/158,158,1.528708106779832
1,3,0,0,1,0,0,0,2,2,2,0,4,21,3,0,1,108,73,35,11,0.6759259259259259,0.324074074074074,0.0092592592592592,0.0185185185185185,0.1944444444444444,0.0,0.0,0.0,0.1018518518518518,2,3.0,11,java,Java/159,159,-1.2913848450059893
1,2,10,5,5,3,0,0,1,41,43,0,18,132,9,19,20,646,446,200,20,0.6904024767801857,0.3095975232198142,0.0123839009287925,0.0634674922600619,0.2043343653250774,0.0294117647058823,0.0154798761609907,0.0294117647058823,0.0309597523219814,9,2.0,42,java,Java/160,160,6.522139928196051
1,1,4,2,3,0,0,0,1,10,11,2,0,38,6,6,3,199,137,62,15,0.6884422110552764,0.3115577889447236,0.0150753768844221,0.050251256281407,0.1909547738693467,0.0301507537688442,0.0201005025125628,0.0301507537688442,0.0753768844221105,4,1.0,23,java,Java/161,161,0.5881841422383761
1,1,2,1,1,0,0,0,2,9,10,1,2,33,2,1,5,184,126,58,14,0.6847826086956522,0.3152173913043478,0.0054347826086956,0.0489130434782608,0.1793478260869565,0.0054347826086956,0.0108695652173913,0.0054347826086956,0.0760869565217391,2,1.0,14,java,Java/162,162,-0.32617846109221976
1,2,8,4,0,1,0,0,1,5,6,1,1,32,2,1,3,163,111,52,11,0.6809815950920245,0.3190184049079754,0.0061349693251533,0.0306748466257668,0.1963190184049079,0.0061349693251533,0.0490797546012269,0.0061349693251533,0.0674846625766871,2,2.0,13,java,Java/163,163,-0.1915018163873741
0,1,4,4,2,2,0,0,2,1,1,0,5,24,5,0,4,125,87,38,17,0.696,0.304,0.032,0.008,0.192,0.0,0.032,0.0,0.136,5,1.0,13,javascript,JavaScript/0,0,0.051152856946337845
0,1,4,4,3,0,0,0,1,4,4,1,3,24,5,6,7,162,107,55,19,0.6604938271604939,0.3395061728395062,0.0185185185185185,0.0246913580246913,0.1481481481481481,0.037037037037037,0.0246913580246913,0.037037037037037,0.1172839506172839,4,1.0,19,javascript,JavaScript/1,1,0.09757548187762248
0,1,1,1,0,0,0,0,1,0,0,0,1,3,1,0,1,22,14,8,7,0.6363636363636364,0.3636363636363636,0.0,0.0,0.1363636363636363,0.0,0.0454545454545454,0.0,0.3181818181818182,1,1.0,3,javascript,JavaScript/2,2,-3.2275682183727925
0,1,2,2,1,0,0,0,2,0,0,0,1,8,3,1,4,59,41,18,10,0.6949152542372882,0.3050847457627119,0.0169491525423728,0.0,0.135593220338983,0.0169491525423728,0.0338983050847457,0.0169491525423728,0.1694915254237288,2,1.0,10,javascript,JavaScript/3,3,-1.713917460504217
0,3,2,2,0,0,0,0,3,3,3,0,5,22,3,0,2,103,70,33,16,0.6796116504854369,0.3203883495145631,0.0,0.029126213592233,0.2135922330097087,0.0,0.0194174757281553,0.0,0.1553398058252427,1,3.0,8,javascript,JavaScript/4,4,-1.204488299798713
0,1,2,2,1,0,0,0,2,3,3,0,2,18,2,2,1,95,64,31,11,0.6736842105263158,0.3263157894736842,0.0105263157894736,0.031578947368421,0.1894736842105263,0.0210526315789473,0.0210526315789473,0.0210526315789473,0.1157894736842105,2,1.0,10,javascript,JavaScript/5,5,-1.3170602123647646
1,2,4,4,1,0,0,0,2,5,5,1,2,26,5,3,7,151,101,50,17,0.6688741721854304,0.3311258278145695,0.0066225165562913,0.0331125827814569,0.1721854304635761,0.0198675496688741,0.0264900662251655,0.0198675496688741,0.1125827814569536,2,2.0,17,javascript,JavaScript/6,6,-0.18241469098639923
0,1,1,1,0,0,0,0,1,2,2,0,1,9,1,0,1,45,29,16,12,0.6444444444444445,0.3555555555555555,0.0,0.0444444444444444,0.2,0.0,0.0222222222222222,0.0,0.2666666666666666,1,1.0,3,javascript,JavaScript/7,7,-2.640887584172083
0,1,3,3,0,0,0,0,1,0,0,0,0,13,2,2,2,61,44,17,9,0.7213114754098361,0.2786885245901639,0.0,0.0,0.2131147540983606,0.0327868852459016,0.0491803278688524,0.0327868852459016,0.1475409836065573,1,1.0,8,javascript,JavaScript/8,8,-1.872483608029997
0,1,3,3,1,0,0,0,1,2,2,2,1,18,2,3,0,86,58,28,13,0.6744186046511628,0.3255813953488372,0.0116279069767441,0.0232558139534883,0.2093023255813953,0.0348837209302325,0.0348837209302325,0.0348837209302325,0.1511627906976744,2,1.0,11,javascript,JavaScript/9,9,-1.3011409383822974
0,2,3,3,1,0,1,0,3,9,9,0,3,23,2,1,9,158,100,58,15,0.6329113924050633,0.3670886075949367,0.0126582278481012,0.0569620253164556,0.1455696202531645,0.0063291139240506,0.0189873417721519,0.0063291139240506,0.0949367088607595,3,2.0,11,javascript,JavaScript/10,10,0.03896218500409133
1,3,2,2,1,0,0,0,3,4,4,0,1,18,2,0,4,109,73,36,14,0.6697247706422018,0.3302752293577982,0.0091743119266055,0.036697247706422,0.1651376146788991,0.0,0.018348623853211,0.0,0.128440366972477,2,3.0,9,javascript,JavaScript/11,11,-0.9535664556740204
0,1,2,2,2,0,0,0,2,3,3,0,3,21,3,0,2,105,70,35,14,0.6666666666666666,0.3333333333333333,0.019047619047619,0.0285714285714285,0.2,0.0,0.019047619047619,0.0,0.1333333333333333,3,1.0,10,javascript,JavaScript/12,12,-0.9922762864298305
0,1,2,2,0,0,1,0,1,0,0,2,2,12,2,2,1,55,37,18,10,0.6727272727272727,0.3272727272727272,0.0181818181818181,0.0,0.2181818181818181,0.0363636363636363,0.0363636363636363,0.0363636363636363,0.1818181818181818,2,1.0,8,javascript,JavaScript/13,13,-1.5704068060412395
0,1,3,3,0,1,0,0,1,2,2,0,2,14,2,1,3,77,52,25,13,0.6753246753246753,0.3246753246753247,0.0129870129870129,0.0259740259740259,0.1818181818181818,0.0129870129870129,0.0389610389610389,0.0129870129870129,0.1688311688311688,2,1.0,7,javascript,JavaScript/14,14,-1.4041157541798361
0,1,1,1,0,0,0,0,1,3,3,0,0,7,1,0,1,48,30,18,14,0.625,0.375,0.0,0.0625,0.1458333333333333,0.0,0.0208333333333333,0.0,0.2916666666666667,1,1.0,3,javascript,JavaScript/15,15,-2.65528797423
0,1,1,1,0,0,0,0,1,2,2,0,0,6,1,0,0,38,24,14,12,0.631578947368421,0.3684210526315789,0.0,0.0526315789473684,0.1578947368421052,0.0,0.0263157894736842,0.0,0.3157894736842105,1,1.0,3,javascript,JavaScript/16,16,-2.8974199575794923
0,1,2,2,0,0,0,0,1,3,3,0,1,12,1,0,8,93,62,31,13,0.6666666666666666,0.3333333333333333,0.0,0.032258064516129,0.1290322580645161,0.0,0.021505376344086,0.0,0.1397849462365591,1,1.0,4,javascript,JavaScript/17,17,-1.725339485712594
0,1,3,3,1,1,0,0,1,1,1,0,5,20,3,1,4,96,66,30,14,0.6875,0.3125,0.0208333333333333,0.0104166666666666,0.2083333333333333,0.0104166666666666,0.03125,0.0104166666666666,0.1458333333333333,3,1.0,9,javascript,JavaScript/18,18,-0.913980106599223
0,2,2,2,0,0,0,0,1,4,4,0,2,16,1,0,23,172,120,52,15,0.6976744186046512,0.3023255813953488,0.0,0.0232558139534883,0.0930232558139534,0.0,0.0116279069767441,0.0,0.0872093023255814,1,2.0,18,javascript,JavaScript/19,19,-0.87288618824687
0,1,8,8,3,2,0,0,1,6,6,4,7,56,5,4,3,235,162,73,19,0.6893617021276596,0.3106382978723404,0.0212765957446808,0.025531914893617,0.2382978723404255,0.0170212765957446,0.0340425531914893,0.0170212765957446,0.0808510638297872,6,1.0,19,javascript,JavaScript/20,20,1.7160426314358286
0,1,3,3,0,0,0,0,1,3,3,0,3,17,1,0,0,79,51,28,12,0.6455696202531646,0.3544303797468354,0.0,0.0379746835443038,0.2151898734177215,0.0,0.0379746835443038,0.0,0.1518987341772152,1,1.0,5,javascript,JavaScript/21,21,-1.7777110763401907
0,1,1,1,0,0,0,0,1,2,2,0,0,8,1,0,0,38,24,14,11,0.631578947368421,0.3684210526315789,0.0,0.0526315789473684,0.2105263157894736,0.0,0.0263157894736842,0.0,0.2894736842105263,1,1.0,3,javascript,JavaScript/22,22,-2.8312597059001994
0,1,1,1,0,0,0,0,1,0,0,0,0,4,1,0,0,22,14,8,7,0.6363636363636364,0.3636363636363636,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,0.0,0.3181818181818182,1,1.0,3,javascript,JavaScript/23,23,-3.2541914092398465
0,1,2,2,1,1,0,0,1,0,0,0,4,9,1,0,3,53,36,17,10,0.6792452830188679,0.320754716981132,0.0377358490566037,0.0,0.1698113207547169,0.0,0.0377358490566037,0.0,0.1886792452830188,3,1.0,5,javascript,JavaScript/24,24,-1.5817275900269405
0,1,3,3,2,0,1,0,1,3,3,1,6,22,4,4,5,122,80,42,12,0.6557377049180327,0.3442622950819672,0.0245901639344262,0.0245901639344262,0.180327868852459,0.0327868852459016,0.0245901639344262,0.0327868852459016,0.0983606557377049,4,1.0,14,javascript,JavaScript/25,25,-0.1702242082838828
0,1,2,2,1,0,0,0,1,2,2,1,2,17,4,2,3,97,66,31,13,0.6804123711340206,0.3195876288659793,0.0103092783505154,0.0206185567010309,0.1752577319587628,0.0206185567010309,0.0206185567010309,0.0206185567010309,0.134020618556701,2,1.0,11,javascript,JavaScript/26,26,-1.26172872243774
0,1,1,1,0,0,0,0,1,6,6,0,1,14,1,0,2,82,51,31,16,0.6219512195121951,0.3780487804878049,0.0,0.073170731707317,0.1707317073170731,0.0,0.0121951219512195,0.0,0.1951219512195122,1,1.0,5,javascript,JavaScript/27,27,-1.9311615812609415
0,1,1,1,0,0,0,0,1,1,1,0,0,4,1,0,1,29,18,11,9,0.6206896551724138,0.3793103448275862,0.0,0.0344827586206896,0.1379310344827586,0.0,0.0344827586206896,0.0,0.3103448275862069,1,1.0,3,javascript,JavaScript/28,28,-3.0939966478701746
0,1,1,1,0,0,0,0,1,2,2,0,0,9,1,0,0,40,26,14,11,0.65,0.35,0.0,0.05,0.225,0.0,0.025,0.0,0.275,1,1.0,3,javascript,JavaScript/29,29,-2.7322935870896883
0,1,1,1,0,0,0,0,1,1,1,0,1,6,1,0,1,33,21,12,10,0.6363636363636364,0.3636363636363636,0.0,0.0303030303030303,0.1818181818181818,0.0,0.0303030303030303,0.0,0.303030303030303,1,1.0,3,javascript,JavaScript/30,30,-2.9638299951190024
0,1,2,2,2,1,0,0,3,0,0,0,5,9,1,0,7,70,48,22,10,0.6857142857142857,0.3142857142857143,0.0428571428571428,0.0,0.1285714285714285,0.0,0.0285714285714285,0.0,0.1428571428571428,4,1.0,8,javascript,JavaScript/31,31,-0.9735352277125586
0,3,5,5,1,0,2,0,3,6,6,2,10,42,5,4,9,207,142,65,15,0.6859903381642513,0.3140096618357488,0.0144927536231884,0.0289855072463768,0.2028985507246377,0.0193236714975845,0.0241545893719806,0.0193236714975845,0.072463768115942,4,3.0,20,javascript,JavaScript/32,32,1.4021944329694092
0,4,2,2,0,0,0,0,1,3,3,0,6,22,1,1,5,110,75,35,13,0.6818181818181818,0.3181818181818182,0.0,0.0272727272727272,0.2,0.009090909090909,0.0181818181818181,0.009090909090909,0.1181818181818181,1,4.0,5,javascript,JavaScript/33,33,-1.2854181011910517
0,2,1,1,0,0,0,0,1,3,3,0,1,11,1,0,0,55,36,19,12,0.6545454545454545,0.3454545454545454,0.0,0.0545454545454545,0.2,0.0,0.0181818181818181,0.0,0.2181818181818181,1,2.0,3,javascript,JavaScript/34,34,-2.321202096377429
0,1,1,1,0,0,0,0,1,1,1,0,0,5,1,0,0,29,18,11,9,0.6206896551724138,0.3793103448275862,0.0,0.0344827586206896,0.1724137931034483,0.0,0.0344827586206896,0.0,0.3103448275862069,1,1.0,3,javascript,JavaScript/35,35,-3.099837416683704
0,1,5,5,1,1,0,0,1,4,4,0,7,25,1,2,8,142,96,46,14,0.676056338028169,0.323943661971831,0.0140845070422535,0.028169014084507,0.176056338028169,0.0140845070422535,0.0352112676056338,0.0140845070422535,0.0985915492957746,3,1.0,10,javascript,JavaScript/36,36,-0.2927619238441612
0,4,2,2,0,0,0,0,1,3,3,0,6,22,1,1,5,110,75,35,13,0.6818181818181818,0.3181818181818182,0.0,0.0272727272727272,0.2,0.009090909090909,0.0181818181818181,0.009090909090909,0.1181818181818181,1,4.0,5,javascript,JavaScript/37,37,-1.2854181011910517
0,2,5,5,1,1,0,0,2,10,10,0,8,40,4,3,10,223,149,74,17,0.6681614349775785,0.3318385650224215,0.0089686098654708,0.0448430493273542,0.179372197309417,0.0134529147982062,0.0224215246636771,0.0134529147982062,0.0762331838565022,3,2.0,16,javascript,JavaScript/38,38,0.7657124445549512
1,2,4,4,4,1,1,0,4,9,9,0,8,32,4,2,17,221,146,75,18,0.6606334841628959,0.3393665158371041,0.0271493212669683,0.0407239819004524,0.1447963800904977,0.0090497737556561,0.0180995475113122,0.0090497737556561,0.0814479638009049,7,2.0,19,javascript,JavaScript/39,39,1.8311729616932448
0,1,4,4,1,3,0,0,2,0,0,0,8,25,1,0,6,122,86,36,14,0.7049180327868853,0.2950819672131147,0.0327868852459016,0.0,0.2049180327868852,0.0,0.0327868852459016,0.0,0.1147540983606557,5,1.0,8,javascript,JavaScript/40,40,-0.06367160802500971
0,1,1,1,0,0,0,0,1,1,1,0,0,5,1,0,1,29,19,10,8,0.6551724137931034,0.3448275862068966,0.0,0.0344827586206896,0.1724137931034483,0.0,0.0344827586206896,0.0,0.2758620689655172,1,1.0,3,javascript,JavaScript/41,41,-2.9255952430959664
0,1,1,1,0,0,0,0,1,1,1,0,1,6,1,0,1,33,21,12,10,0.6363636363636364,0.3636363636363636,0.0,0.0303030303030303,0.1818181818181818,0.0,0.0303030303030303,0.0,0.303030303030303,1,1.0,3,javascript,JavaScript/42,42,-2.9638299951190024
0,1,3,3,1,2,0,0,2,0,0,0,5,17,1,0,5,90,63,27,12,0.7,0.3,0.0333333333333333,0.0,0.1888888888888888,0.0,0.0333333333333333,0.0,0.1333333333333333,4,1.0,7,javascript,JavaScript/43,43,-0.7309508978568354
0,1,2,2,0,0,1,0,1,2,2,2,4,16,2,2,2,81,53,28,14,0.654320987654321,0.345679012345679,0.0123456790123456,0.0246913580246913,0.1975308641975308,0.0246913580246913,0.0246913580246913,0.0246913580246913,0.1728395061728395,2,1.0,8,javascript,JavaScript/44,44,-1.2305297434535565
0,1,1,1,0,0,0,0,1,0,0,0,2,5,1,0,1,27,18,9,8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1851851851851851,0.0,0.037037037037037,0.0,0.2962962962962963,1,1.0,3,javascript,JavaScript/45,45,-3.015762111702795
0,1,3,3,1,1,0,0,2,7,7,0,6,24,2,2,11,154,102,52,16,0.6623376623376623,0.3376623376623376,0.0129870129870129,0.0454545454545454,0.1558441558441558,0.0129870129870129,0.0194805194805194,0.0129870129870129,0.1038961038961039,3,1.0,11,javascript,JavaScript/46,46,-0.17445223664368964
0,2,2,2,1,0,0,0,2,2,2,0,9,21,1,1,7,113,76,37,14,0.672566371681416,0.3274336283185841,0.0088495575221238,0.0176991150442477,0.1858407079646017,0.0088495575221238,0.0176991150442477,0.0088495575221238,0.1238938053097345,2,2.0,8,javascript,JavaScript/47,47,-1.0519350009786104
0,1,2,2,1,1,0,0,2,1,1,0,3,12,1,0,4,71,48,23,13,0.676056338028169,0.323943661971831,0.028169014084507,0.0140845070422535,0.1690140845070422,0.0,0.028169014084507,0.0,0.1830985915492957,3,1.0,6,javascript,JavaScript/48,48,-1.3590275188932557
0,1,3,3,0,1,0,0,1,0,0,1,3,12,1,1,3,62,43,19,11,0.6935483870967742,0.3064516129032258,0.0161290322580645,0.0,0.1935483870967742,0.0161290322580645,0.0483870967741935,0.0161290322580645,0.1774193548387097,2,1.0,6,javascript,JavaScript/49,49,-1.58260673810371
0,2,2,2,0,0,0,0,2,14,14,0,9,26,2,0,19,214,136,78,22,0.6355140186915887,0.3644859813084112,0.0,0.0654205607476635,0.1214953271028037,0.0,0.0093457943925233,0.0,0.102803738317757,1,2.0,10,javascript,JavaScript/50,50,0.12211569078714166
0,1,1,1,0,0,0,0,1,5,5,0,0,10,1,0,7,92,60,32,16,0.6521739130434783,0.3478260869565217,0.0,0.0543478260869565,0.108695652173913,0.0,0.0108695652173913,0.0,0.1739130434782608,1,1.0,7,javascript,JavaScript/51,51,-1.8125647237615676
0,1,1,1,1,0,0,0,2,0,0,0,1,7,1,0,2,42,30,12,9,0.7142857142857143,0.2857142857142857,0.0238095238095238,0.0,0.1666666666666666,0.0,0.0238095238095238,0.0,0.2142857142857142,2,1.0,6,javascript,JavaScript/52,52,-2.139215159020928
0,1,1,1,0,0,0,0,1,0,0,0,1,5,1,0,0,24,16,8,7,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2083333333333333,0.0,0.0416666666666666,0.0,0.2916666666666667,1,1.0,3,javascript,JavaScript/53,53,-3.0675056303653006
0,1,1,1,0,0,0,0,1,6,6,0,1,13,1,0,0,76,48,28,15,0.631578947368421,0.3684210526315789,0.0,0.0789473684210526,0.1710526315789473,0.0,0.0131578947368421,0.0,0.1973684210526315,1,1.0,3,javascript,JavaScript/54,54,-1.9971871830593402
0,1,1,1,2,0,0,0,3,2,2,0,5,8,1,0,6,64,42,22,10,0.65625,0.34375,0.03125,0.03125,0.125,0.0,0.015625,0.0,0.15625,3,1.0,7,javascript,JavaScript/55,55,-1.432563944885768
0,1,2,2,2,0,0,0,2,0,0,0,3,10,2,2,7,79,54,25,11,0.6835443037974683,0.3164556962025316,0.0253164556962025,0.0,0.1265822784810126,0.0253164556962025,0.0253164556962025,0.0253164556962025,0.1392405063291139,3,1.0,12,javascript,JavaScript/56,56,-1.2706299656258753
0,3,3,3,1,0,0,0,2,6,6,0,5,28,1,0,2,132,87,45,11,0.6590909090909091,0.3409090909090909,0.0075757575757575,0.0454545454545454,0.2121212121212121,0.0,0.0227272727272727,0.0,0.0833333333333333,2,3.0,8,javascript,JavaScript/57,57,-0.7746428224132238
0,1,2,2,1,0,0,0,1,3,3,0,1,16,1,1,0,81,56,25,11,0.691358024691358,0.3086419753086419,0.0123456790123456,0.037037037037037,0.1975308641975308,0.0123456790123456,0.0246913580246913,0.0123456790123456,0.1358024691358024,2,1.0,8,javascript,JavaScript/58,58,-1.5534731384973675
1,2,5,5,3,2,0,0,4,2,2,1,10,26,2,1,11,153,105,48,14,0.6862745098039216,0.3137254901960784,0.0326797385620915,0.0130718954248366,0.1699346405228758,0.0065359477124183,0.0326797385620915,0.0065359477124183,0.0915032679738562,6,2.0,15,javascript,JavaScript/59,59,0.8575011379326546
0,1,1,1,0,0,0,0,1,0,0,0,3,4,1,0,2,31,20,11,10,0.6451612903225806,0.3548387096774194,0.0,0.0,0.1290322580645161,0.0,0.032258064516129,0.0,0.3225806451612903,1,1.0,3,javascript,JavaScript/60,60,-3.053732374353811
0,1,2,2,2,0,0,0,2,0,0,0,3,10,2,2,7,79,54,25,11,0.6835443037974683,0.3164556962025316,0.0253164556962025,0.0,0.1265822784810126,0.0253164556962025,0.0253164556962025,0.0253164556962025,0.1392405063291139,3,1.0,12,javascript,JavaScript/61,61,-1.2706299656258753
0,2,1,1,0,0,0,0,1,2,2,0,1,9,1,0,1,46,30,16,12,0.6521739130434783,0.3478260869565217,0.0,0.0434782608695652,0.1956521739130435,0.0,0.0217391304347826,0.0,0.2608695652173913,1,2.0,3,javascript,JavaScript/62,62,-2.555819667088585
0,1,1,1,2,0,0,0,3,3,3,0,9,11,1,0,8,81,53,28,11,0.654320987654321,0.345679012345679,0.0246913580246913,0.037037037037037,0.1358024691358024,0.0,0.0123456790123456,0.0,0.1358024691358024,3,1.0,7,javascript,JavaScript/63,63,-1.1601945089163486
0,2,3,3,1,0,0,0,2,5,5,0,4,19,2,1,8,131,86,45,16,0.6564885496183206,0.3435114503816794,0.0076335877862595,0.0381679389312977,0.1450381679389313,0.0076335877862595,0.0229007633587786,0.0076335877862595,0.1221374045801526,2,2.0,9,javascript,JavaScript/64,64,-0.748429119314939
0,1,1,1,1,0,0,0,2,6,6,1,2,19,1,1,3,104,66,38,14,0.6346153846153846,0.3653846153846153,0.0096153846153846,0.0576923076923076,0.1826923076923076,0.0096153846153846,0.0096153846153846,0.0096153846153846,0.1346153846153846,2,1.0,7,javascript,JavaScript/65,65,-1.292586119729149
0,2,2,2,1,0,0,0,3,3,3,0,5,15,2,0,8,102,68,34,16,0.6666666666666666,0.3333333333333333,0.0098039215686274,0.0294117647058823,0.1470588235294117,0.0,0.0196078431372549,0.0,0.1568627450980392,2,2.0,7,javascript,JavaScript/66,66,-1.0768228569254474
0,2,2,2,1,0,0,0,1,5,5,0,2,20,1,1,2,104,70,34,12,0.6730769230769231,0.3269230769230769,0.0096153846153846,0.048076923076923,0.1923076923076923,0.0096153846153846,0.0192307692307692,0.0096153846153846,0.1153846153846153,2,2.0,7,javascript,JavaScript/67,67,-1.2334819574862979
0,1,2,2,2,0,0,0,3,4,4,0,4,19,1,0,4,112,73,39,12,0.6517857142857143,0.3482142857142857,0.0178571428571428,0.0357142857142857,0.1696428571428571,0.0,0.0178571428571428,0.0,0.1071428571428571,3,1.0,6,javascript,JavaScript/68,68,-0.9383047741753167
