function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,language,repository,function,SSI
1,1,1,1,0,0,0,0,1,4,4,0,0,27,1,0,1,122,83,39,12,0.680327868852459,0.319672131147541,0.0,0.0327868852459016,0.221311475409836,0.0,0.0081967213114754,0.0,0.0983606557377049,1,1.0,javascript,grasshopper-cms/grasshopper-api-js,_linkIdentity,-1.4997351779605836
2,2,0,0,0,0,0,0,2,6,6,4,3,23,2,5,2,118,78,40,15,0.6610169491525424,0.3389830508474576,0.0,0.0508474576271186,0.1949152542372881,0.0423728813559322,0.0,0.0423728813559322,0.1271186440677966,1,1.0,javascript,andrewplummer/Sugar,,-0.942942042725476
5,5,2,2,0,0,0,0,5,10,10,1,1,34,5,2,4,205,137,68,24,0.6682926829268293,0.3317073170731707,0.0,0.048780487804878,0.1658536585365853,0.0097560975609756,0.0097560975609756,0.0097560975609756,0.1170731707317073,1,1.0,javascript,Siilwyn/mustache-prestatic,,0.7252164860023907
1,1,0,0,0,0,0,0,0,2,2,1,0,12,1,2,0,48,31,17,8,0.6458333333333334,0.3541666666666667,0.0,0.0416666666666666,0.25,0.0416666666666666,0.0,0.0416666666666666,0.1666666666666666,1,1.0,javascript,ryanwilliams/cocos2d-javascript,Place,-2.478208697200537
1,1,0,0,1,0,0,0,1,2,2,2,1,16,2,3,1,81,54,27,12,0.6666666666666666,0.3333333333333333,0.0123456790123456,0.0246913580246913,0.1975308641975308,0.037037037037037,0.0,0.037037037037037,0.1481481481481481,2,1.0,javascript,Tamersoul/magic-wand-js,,-1.6301365544465114
4,4,6,6,2,0,0,0,3,9,9,11,2,69,6,12,4,294,197,97,20,0.6700680272108843,0.3299319727891156,0.0068027210884353,0.0306122448979591,0.2346938775510204,0.0408163265306122,0.0204081632653061,0.0408163265306122,0.0680272108843537,3,1.0,javascript,stayradiated/onepasswordjs,,2.334272374144236
1,1,2,2,0,0,0,0,1,2,2,0,0,10,1,1,6,87,59,28,10,0.6781609195402298,0.3218390804597701,0.0,0.0229885057471264,0.1149425287356321,0.0114942528735632,0.0229885057471264,0.0114942528735632,0.1149425287356321,1,1.0,javascript,ramakrishnan/db-migrate-cassandra,,-1.734021741177272
2,2,2,2,0,0,0,0,1,5,5,0,12,26,2,3,11,173,116,57,23,0.6705202312138728,0.3294797687861271,0.0,0.0289017341040462,0.1502890173410404,0.0173410404624277,0.0115606936416184,0.0173410404624277,0.1329479768786127,1,1.0,javascript,jfseb/mgnlq_er,dumpNice,-0.28771180696340354
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetCategory,-2.6295880321858403
1,3,5,1,3,1,0,0,3,14,14,2,3,58,6,12,5,297,186,111,20,0.6262626262626263,0.3737373737373737,0.0134680134680134,0.0471380471380471,0.1952861952861952,0.0404040404040404,0.0168350168350168,0.0404040404040404,0.0673400673400673,5,3.0,go,control-center/serviced,RestoreResourcePools,1.9213891107523455
1,4,1,0,0,0,0,0,1,2,2,0,0,11,1,3,0,69,42,27,8,0.6086956521739131,0.391304347826087,0.0,0.0289855072463768,0.1594202898550724,0.0434782608695652,0.0144927536231884,0.0434782608695652,0.1159420289855072,1,4.0,go,aws/aws-sdk-go,ListWebACLs,-2.0513713712801467
1,4,2,0,1,0,0,0,2,2,2,1,0,22,2,6,0,115,71,44,11,0.6173913043478261,0.3826086956521739,0.008695652173913,0.017391304347826,0.1913043478260869,0.0521739130434782,0.017391304347826,0.0521739130434782,0.0956521739130434,2,4.0,go,gtarcea/1DevDayTalk2014,Update,-1.1364527347607098
1,3,2,0,1,0,0,0,2,2,2,2,1,19,2,4,1,103,61,42,11,0.5922330097087378,0.4077669902912621,0.0097087378640776,0.0194174757281553,0.1844660194174757,0.0388349514563106,0.0194174757281553,0.0388349514563106,0.1067961165048543,2,3.0,go,inverse-inc/packetfence,Accept,-1.2936350096320337
1,2,0,0,0,0,0,0,1,1,1,0,1,5,1,1,2,62,40,22,15,0.6451612903225806,0.3548387096774194,0.0,0.0161290322580645,0.0806451612903225,0.0161290322580645,0.0,0.0161290322580645,0.2419354838709677,1,2.0,go,prometheus/node_exporter,NewTimeCollector,-2.4480177088017205
1,8,5,0,3,0,0,0,3,7,7,4,3,36,4,10,2,187,118,69,12,0.6310160427807486,0.3689839572192513,0.0160427807486631,0.0374331550802139,0.1925133689839572,0.053475935828877,0.0267379679144385,0.053475935828877,0.0641711229946524,4,8.0,go,NebulousLabs/merkletree,BuildReaderProof,0.756752054598171
1,1,17,0,11,0,0,1,5,20,20,7,13,85,12,42,17,502,293,209,13,0.5836653386454184,0.4163346613545817,0.0219123505976095,0.0398406374501992,0.1693227091633466,0.0836653386454183,0.0338645418326693,0.0836653386454183,0.0258964143426294,12,1.0,go,cybozu-go/well,Apply,6.1070888959829865
1,3,0,0,0,0,0,0,0,1,1,0,0,8,1,0,1,50,30,20,11,0.6,0.4,0.0,0.02,0.16,0.0,0.0,0.0,0.22,1,3.0,go,netrack/openflow,HandleOnce,-2.7374441662960973
1,5,4,0,1,0,0,0,1,7,7,0,1,47,2,8,2,207,134,73,13,0.6473429951690821,0.3526570048309179,0.0048309178743961,0.0338164251207729,0.2270531400966183,0.038647342995169,0.0193236714975845,0.038647342995169,0.0628019323671497,2,5.0,go,muesli/beehive,Post,-0.12587299463503626
1,3,2,1,1,0,0,0,2,3,3,0,1,15,2,4,1,95,58,37,12,0.6105263157894737,0.3894736842105263,0.0105263157894736,0.031578947368421,0.1578947368421052,0.0421052631578947,0.0210526315789473,0.0421052631578947,0.1263157894736842,2,3.0,go,libvirt/libvirt-go,GetUsageID,-1.2957576489190143
1,1,0,0,0,0,0,0,1,3,3,0,0,9,1,1,0,46,28,18,12,0.6086956521739131,0.391304347826087,0.0,0.0652173913043478,0.1956521739130435,0.0217391304347826,0.0,0.0217391304347826,0.2608695652173913,1,1.0,go,confluentinc/confluent-kafka-go,String,-2.689368023952019
1,1,1,0,2,0,0,0,1,1,1,1,1,12,3,3,2,73,45,28,13,0.6164383561643836,0.3835616438356164,0.0273972602739726,0.0136986301369863,0.1643835616438356,0.0410958904109589,0.0136986301369863,0.0410958904109589,0.1780821917808219,3,1.0,go,gocql/gocql,Close,-1.5393674308069827
1,3,0,0,0,0,0,0,1,3,3,0,0,13,1,1,0,68,42,26,9,0.6176470588235294,0.3823529411764705,0.0,0.0441176470588235,0.1911764705882352,0.0147058823529411,0.0,0.0147058823529411,0.1323529411764706,1,3.0,go,contiv/netplugin,DeleteServiceLB,-2.167337556754575
1,1,6,0,5,0,0,0,4,4,4,0,3,35,8,16,4,265,159,106,19,0.6,0.4,0.0188679245283018,0.0150943396226415,0.1320754716981132,0.060377358490566,0.0226415094339622,0.060377358490566,0.0716981132075471,6,1.0,go,envoyproxy/go-control-plane,Validate,1.3233916890128823
1,4,4,0,1,0,0,0,1,1,1,3,1,19,2,8,2,137,80,57,12,0.583941605839416,0.4160583941605839,0.0072992700729927,0.0072992700729927,0.1386861313868613,0.0583941605839416,0.0291970802919708,0.0583941605839416,0.0875912408759124,2,4.0,go,aws/aws-sdk-go,UnpeerVpcRequest,-0.9331321479594796
1,4,0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,52,31,21,11,0.5961538461538461,0.4038461538461538,0.0,0.0,0.1346153846153846,0.0192307692307692,0.0,0.0192307692307692,0.2115384615384615,1,4.0,go,hyperledger/fabric-sdk-go,NewPeerGroupResolver,-2.643851178360809
1,4,0,0,0,0,0,0,1,0,0,0,0,6,1,1,0,64,41,23,9,0.640625,0.359375,0.0,0.0,0.09375,0.015625,0.0,0.015625,0.140625,1,4.0,go,topfreegames/pitaya,GetArgReply,-2.3374408981584955
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetOrganization,-2.6295880321858403
1,4,3,0,0,0,0,0,1,27,27,0,0,92,2,7,22,517,326,191,19,0.6305609284332688,0.3694390715667311,0.0,0.0522243713733075,0.1779497098646034,0.0135396518375241,0.0058027079303675,0.0135396518375241,0.0367504835589942,1,4.0,go,kubernetes/kubernetes,NewCmdAutoscale,2.204439782768739
1,5,1,0,1,0,0,0,2,2,2,0,1,20,2,4,0,97,63,34,9,0.6494845360824743,0.3505154639175257,0.0103092783505154,0.0206185567010309,0.2061855670103092,0.0412371134020618,0.0103092783505154,0.0412371134020618,0.0927835051546391,2,5.0,go,mailgun/scroll,registerFrontend,-1.2759361463521728
1,1,6,1,4,1,0,0,2,7,7,3,3,41,6,13,0,209,124,85,12,0.5933014354066986,0.4066985645933014,0.0239234449760765,0.0334928229665071,0.1961722488038277,0.062200956937799,0.0287081339712918,0.062200956937799,0.0574162679425837,6,1.0,go,hyperledger/fabric,GetPeers,1.0206212475202863
1,4,3,1,2,0,0,0,4,4,4,1,2,24,4,8,0,164,100,64,22,0.6097560975609756,0.3902439024390244,0.0121951219512195,0.024390243902439,0.1463414634146341,0.048780487804878,0.0182926829268292,0.048780487804878,0.1341463414634146,3,4.0,go,tideland/golib,List,0.014557373966990339
1,2,1,0,1,0,0,0,0,1,1,1,0,13,2,2,0,66,40,26,15,0.6060606060606061,0.3939393939393939,0.0151515151515151,0.0151515151515151,0.1969696969696969,0.0303030303030303,0.0151515151515151,0.0303030303030303,0.2272727272727272,2,2.0,go,keimoon/gore,AddShardWithPassword,-2.065168149986107
1,5,1,0,0,0,0,0,1,4,4,0,0,19,1,3,0,100,62,38,8,0.62,0.38,0.0,0.04,0.19,0.03,0.01,0.03,0.08,1,5.0,go,aws/aws-sdk-go,DescribeGameSessionQueuesWithContext,-1.621297581583332
1,4,1,0,0,0,0,0,1,2,2,0,0,11,1,3,0,63,38,25,8,0.6031746031746031,0.3968253968253968,0.0,0.0317460317460317,0.1746031746031746,0.0476190476190476,0.0158730158730158,0.0476190476190476,0.1269841269841269,1,4.0,go,aws/aws-sdk-go,GetExport,-2.114135263379266
1,5,10,1,2,1,0,0,3,6,6,1,2,73,4,22,2,413,248,165,15,0.6004842615012107,0.3995157384987893,0.0072639225181598,0.0145278450363196,0.1767554479418886,0.0532687651331719,0.0242130750605326,0.0532687651331719,0.036319612590799,4,5.0,go,manifoldco/torus-cli,createMachine,2.0281280621664486
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetResourceType,-2.6295880321858403
1,3,0,0,0,0,0,0,1,0,0,0,0,14,1,1,0,72,43,29,12,0.5972222222222222,0.4027777777777778,0.0,0.0,0.1944444444444444,0.0138888888888888,0.0,0.0138888888888888,0.1666666666666666,1,3.0,go,mailgun/mailgun-go,newError,-2.3808969056283353
1,1,0,0,0,0,0,0,1,2,2,0,0,11,1,1,0,55,33,22,8,0.6,0.4,0.0,0.0363636363636363,0.2,0.0181818181818181,0.0,0.0181818181818181,0.1454545454545454,1,1.0,go,pingcap/tidb,LastUpdateVersion,-2.4924356884824204
1,4,2,0,2,0,0,0,3,14,14,0,3,37,3,7,8,197,125,72,14,0.6345177664974619,0.365482233502538,0.0101522842639593,0.0710659898477157,0.1878172588832487,0.0355329949238578,0.0101522842639593,0.0355329949238578,0.0710659898477157,3,4.0,go,ethereum/go-ethereum,tuplePointsTo,0.4366543451139921
1,4,5,1,2,1,0,0,3,4,4,1,5,42,4,12,1,199,128,71,12,0.6432160804020101,0.3567839195979899,0.0150753768844221,0.0201005025125628,0.2110552763819095,0.0603015075376884,0.0251256281407035,0.0603015075376884,0.0603015075376884,4,4.0,go,google/badwolf,Generate,0.5857734589943396
1,2,30,4,13,9,0,0,3,35,35,15,6,186,24,63,19,911,559,352,26,0.6136114160263447,0.3863885839736553,0.0241492864983534,0.0384193194291986,0.2041712403951701,0.0691547749725576,0.0329308452250274,0.0691547749725576,0.0285400658616904,23,2.0,go,kubernetes/kops,RunTasks,13.062433632234987
1,1,0,0,1,1,0,0,2,1,1,0,0,10,3,3,1,66,39,27,12,0.5909090909090909,0.4090909090909091,0.0303030303030303,0.0151515151515151,0.1515151515151515,0.0454545454545454,0.0,0.0454545454545454,0.1818181818181818,3,1.0,go,br0xen/termbox-util,GetSelectedIndex,-1.6733641716272227
1,2,1,0,0,0,0,0,1,1,1,1,0,9,2,3,0,67,38,29,18,0.5671641791044776,0.4328358208955223,0.0,0.0149253731343283,0.1343283582089552,0.044776119402985,0.0149253731343283,0.044776119402985,0.2686567164179104,1,2.0,go,helm/helm,UpdateValueOverrides,-2.37145334958999
1,5,1,0,0,0,0,0,1,4,4,0,0,19,1,3,0,100,62,38,8,0.62,0.38,0.0,0.04,0.19,0.03,0.01,0.03,0.08,1,5.0,go,aws/aws-sdk-go,GetCurrentUserWithContext,-1.621297581583332
1,4,16,4,7,2,0,0,5,36,36,8,9,147,14,28,10,743,461,282,27,0.620457604306864,0.3795423956931359,0.0121130551816958,0.0484522207267833,0.1978465679676985,0.0376850605652759,0.0215343203230148,0.0376850605652759,0.0363391655450874,10,4.0,go,moby/moby,restore,7.975082899986227
1,3,1,0,0,0,0,0,0,5,5,0,0,21,1,2,0,83,52,31,9,0.6265060240963856,0.3734939759036144,0.0,0.0602409638554216,0.253012048192771,0.0240963855421686,0.0120481927710843,0.0240963855421686,0.108433734939759,1,3.0,go,olebedev/go-duktape,Error,-1.830428163228575
1,3,1,0,0,0,0,0,1,6,6,0,0,20,1,3,0,88,56,32,12,0.6363636363636364,0.3636363636363636,0.0,0.0681818181818181,0.2272727272727272,0.034090909090909,0.0113636363636363,0.034090909090909,0.1363636363636363,1,3.0,go,miekg/pkcs11,VerifyFinal,-1.6263660877595967
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetApiKey,-2.6295880321858403
1,2,1,0,0,0,0,0,0,2,2,1,0,16,1,2,0,74,45,29,8,0.6081081081081081,0.3918918918918919,0.0,0.027027027027027,0.2162162162162162,0.027027027027027,0.0135135135135135,0.027027027027027,0.1081081081081081,1,2.0,go,openshift/origin,completeQuota,-2.1389687948604155
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,gambol99/go-marathon,Storage,-2.6295880321858403
1,3,1,0,1,1,0,0,2,1,1,0,2,13,3,5,3,102,65,37,12,0.6372549019607843,0.3627450980392157,0.0196078431372549,0.0098039215686274,0.1274509803921568,0.0490196078431372,0.0098039215686274,0.0490196078431372,0.1176470588235294,3,3.0,go,rqlite/rqlite,isAtomic,-1.029747032610824
1,3,3,0,1,1,0,0,1,4,4,2,1,28,3,8,1,149,90,59,15,0.6040268456375839,0.3959731543624161,0.0134228187919463,0.0268456375838926,0.1879194630872483,0.0536912751677852,0.0201342281879194,0.0536912751677852,0.1006711409395973,3,3.0,go,mweagle/Sparta,MarshalJSON,-0.4328748551024564
1,2,4,0,1,1,0,0,2,11,11,0,0,45,4,9,4,225,137,88,17,0.6088888888888889,0.3911111111111111,0.0088888888888888,0.0488888888888888,0.2,0.04,0.0177777777777777,0.04,0.0755555555555555,3,2.0,go,goraft/raft,heartbeat,0.4477143901061803
1,2,2,0,0,0,0,0,0,3,3,1,1,25,2,4,1,104,65,39,15,0.625,0.375,0.0,0.0288461538461538,0.2403846153846154,0.0384615384615384,0.0192307692307692,0.0384615384615384,0.1442307692307692,1,2.0,go,antongulenko/golib,EscapeExistingFlags,-1.5663268037648235
1,6,18,2,11,1,0,1,11,13,13,6,15,127,15,46,3,584,367,217,20,0.6284246575342466,0.3715753424657534,0.0205479452054794,0.0222602739726027,0.2174657534246575,0.0787671232876712,0.0308219178082191,0.0787671232876712,0.0342465753424657,13,6.0,go,lightningnetwork/lnd,validateCommitmentSanity,7.672949279519316
1,8,10,0,9,0,0,0,7,14,14,2,7,95,10,27,10,515,346,169,17,0.6718446601941748,0.3281553398058252,0.0174757281553398,0.0271844660194174,0.1844660194174757,0.0524271844660194,0.0194174757281553,0.0524271844660194,0.033009708737864,10,8.0,go,docker/libnetwork,RequestPool,4.94217478303705
1,3,1,0,1,0,0,0,2,3,3,0,1,12,2,4,4,98,60,38,12,0.6122448979591837,0.3877551020408163,0.010204081632653,0.0306122448979591,0.1224489795918367,0.0408163265306122,0.010204081632653,0.0408163265306122,0.1224489795918367,2,3.0,go,digota/digota,NewLocker,-1.3764420686721521
1,5,0,0,1,0,0,0,1,4,4,0,1,18,3,1,1,112,70,42,17,0.625,0.375,0.0089285714285714,0.0357142857142857,0.1607142857142857,0.0089285714285714,0.0,0.0089285714285714,0.1517857142857142,2,5.0,go,influxdata/influxdb,FindAuthorizationByToken,-1.2548696373786816
1,4,2,1,1,0,0,0,2,7,7,0,3,28,2,4,7,221,139,82,16,0.6289592760180995,0.3710407239819004,0.004524886877828,0.0316742081447963,0.1266968325791855,0.0180995475113122,0.0090497737556561,0.0180995475113122,0.0723981900452488,2,4.0,go,fabric8-services/fabric8-wit,List,-0.18023233894087923
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,43,25,18,7,0.5813953488372093,0.4186046511627907,0.0,0.0,0.1627906976744186,0.0697674418604651,0.0232558139534883,0.0697674418604651,0.1627906976744186,1,2.0,go,go-swagger/go-swagger,WithPayload,-2.568295855118344
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetRetiringPrincipal,-2.6295880321858403
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetCacheNodeType,-2.6295880321858403
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetHidePassword,-2.6295880321858403
1,2,4,1,2,0,0,0,0,9,9,0,2,38,5,6,1,188,121,67,15,0.6436170212765957,0.3563829787234042,0.0106382978723404,0.0478723404255319,0.202127659574468,0.0319148936170212,0.0212765957446808,0.0319148936170212,0.0797872340425532,3,2.0,go,mweagle/Sparta,writePrettyString,0.016118136211109715
1,1,1,0,1,0,0,0,1,1,1,1,1,12,2,2,0,74,43,31,8,0.581081081081081,0.4189189189189189,0.0135135135135135,0.0135135135135135,0.1621621621621621,0.027027027027027,0.0135135135135135,0.027027027027027,0.1081081081081081,2,1.0,go,rs/xlog,Close,-1.9257166365805671
1,3,25,0,0,2,0,0,1,24,24,9,30,138,4,51,25,595,373,222,22,0.626890756302521,0.373109243697479,0.0033613445378151,0.0403361344537815,0.2319327731092437,0.0857142857142857,0.042016806722689,0.0857142857142857,0.0369747899159663,3,3.0,go,anthonynsimon/bild,UnsharpMask,6.247573496099677
1,4,4,2,4,2,0,0,3,8,8,1,7,41,7,10,7,243,152,91,16,0.6255144032921811,0.3744855967078189,0.0246913580246913,0.0329218106995884,0.1687242798353909,0.0411522633744856,0.0164609053497942,0.0411522633744856,0.0658436213991769,7,4.0,go,cosiner/gohper,Query,1.7778428473793404
1,3,4,0,2,1,0,0,1,1,1,3,1,32,4,10,3,162,97,65,13,0.5987654320987654,0.4012345679012346,0.0185185185185185,0.0061728395061728,0.1975308641975308,0.0617283950617283,0.0246913580246913,0.0617283950617283,0.0802469135802469,4,3.0,go,exoscale/egoscale,ListRequest,-0.13900937971694155
1,2,4,0,0,0,0,0,1,6,6,1,1,59,1,9,3,240,148,92,15,0.6166666666666667,0.3833333333333333,0.0,0.025,0.2458333333333333,0.0375,0.0166666666666666,0.0375,0.0625,1,2.0,go,PuerkitoBio/gocrawl,launchWorker,-0.28568472614859797
1,4,0,0,1,2,0,0,2,2,2,0,1,19,4,4,3,110,68,42,15,0.6181818181818182,0.3818181818181818,0.0272727272727272,0.0181818181818181,0.1727272727272727,0.0363636363636363,0.0,0.0363636363636363,0.1363636363636363,4,4.0,go,libopenstorage/openstorage,HasTarget,-0.6550002565945411
1,2,2,0,2,0,0,0,4,3,3,0,2,20,4,8,0,118,71,47,16,0.6016949152542372,0.3983050847457627,0.0169491525423728,0.0254237288135593,0.1694915254237288,0.0677966101694915,0.0169491525423728,0.0677966101694915,0.135593220338983,3,2.0,go,containerd/containerd,ensureDatabaseInitialized,-0.6444249554472886
1,2,4,0,1,1,0,0,0,9,9,2,1,34,3,9,3,163,100,63,14,0.6134969325153374,0.3865030674846625,0.0122699386503067,0.0552147239263803,0.2085889570552147,0.0552147239263803,0.0245398773006134,0.0552147239263803,0.0858895705521472,3,2.0,go,influxdata/influxdb,SetFileCount,-0.09684022919952442
1,5,1,0,2,0,0,0,3,3,3,0,2,20,3,5,3,116,73,43,12,0.6293103448275862,0.3706896551724138,0.0172413793103448,0.0258620689655172,0.1724137931034483,0.043103448275862,0.0086206896551724,0.043103448275862,0.1034482758620689,3,5.0,go,aws/aws-sdk-go,substitutePath,-0.7266644587324483
1,4,1,0,0,0,0,0,1,2,2,0,0,11,1,3,0,63,38,25,8,0.6031746031746031,0.3968253968253968,0.0,0.0317460317460317,0.1746031746031746,0.0476190476190476,0.0158730158730158,0.0476190476190476,0.1269841269841269,1,4.0,go,aws/aws-sdk-go,CreateRole,-2.114135263379266
1,4,4,0,1,0,0,0,1,2,2,3,1,28,2,8,2,164,98,66,12,0.5975609756097561,0.4024390243902439,0.0060975609756097,0.0121951219512195,0.1707317073170731,0.048780487804878,0.024390243902439,0.048780487804878,0.073170731707317,2,4.0,go,aws/aws-sdk-go,DeleteDocumentationPartRequest,-0.6906083382207736
1,2,6,0,6,1,0,0,6,9,9,1,6,60,8,19,4,297,183,114,12,0.6161616161616161,0.3838383838383838,0.0235690235690235,0.0303030303030303,0.202020202020202,0.0639730639730639,0.0202020202020202,0.0639730639730639,0.0404040404040404,8,2.0,go,hyperledger/fabric,HandleStateUpdates,2.4184112739862536
1,1,2,1,0,1,0,0,1,0,0,1,2,13,2,4,1,68,42,26,14,0.6176470588235294,0.3823529411764705,0.0147058823529411,0.0,0.1911764705882352,0.0588235294117647,0.0294117647058823,0.0588235294117647,0.2058823529411764,2,1.0,go,mesos/mesos-go,Size,-1.7293413879038602
1,2,1,0,0,0,0,0,0,13,13,0,0,28,1,2,7,170,106,64,14,0.6235294117647059,0.3764705882352941,0.0,0.0764705882352941,0.1647058823529411,0.0117647058823529,0.0058823529411764,0.0117647058823529,0.0823529411764705,1,2.0,go,kubernetes/kubernetes,Install,-0.8363207376443926
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetCslgAtom,-2.6295880321858403
1,5,2,0,2,0,0,0,3,4,4,0,1,24,3,7,2,159,99,60,12,0.6226415094339622,0.3773584905660377,0.0125786163522012,0.0251572327044025,0.1509433962264151,0.0440251572327044,0.0125786163522012,0.0440251572327044,0.0754716981132075,3,5.0,go,hyperhq/hyperd,PortMappingDel,-0.40778474553737243
1,3,0,0,0,0,0,0,1,1,1,0,0,8,1,1,0,45,30,15,8,0.6666666666666666,0.3333333333333333,0.0,0.0222222222222222,0.1777777777777777,0.0222222222222222,0.0,0.0222222222222222,0.1777777777777777,1,3.0,go,kubernetes/kops,CreateTags,-2.4764015796713084
1,7,2,0,2,0,0,0,4,6,6,0,2,33,4,8,5,239,150,89,23,0.6276150627615062,0.3723849372384937,0.00836820083682,0.0251046025104602,0.1380753138075313,0.0334728033472803,0.00836820083682,0.0334728033472803,0.0962343096234309,3,7.0,go,luci/luci-go,getCachedInfo,0.6102722661440435
1,2,0,0,0,0,0,0,1,1,1,0,0,7,1,1,0,33,21,12,8,0.6363636363636364,0.3636363636363636,0.0,0.0303030303030303,0.2121212121212121,0.0303030303030303,0.0,0.0303030303030303,0.2424242424242424,1,2.0,go,kataras/go-fs,RenameDir,-2.8558717084538277
1,2,2,0,2,0,0,0,3,5,5,1,1,24,3,7,2,116,70,46,14,0.603448275862069,0.396551724137931,0.0172413793103448,0.043103448275862,0.2068965517241379,0.0603448275862069,0.0172413793103448,0.0603448275862069,0.1206896551724138,3,2.0,go,kubernetes/kubernetes,LabelSelectorParam,-0.643085111562398
1,3,8,0,3,0,0,1,3,8,8,3,5,47,4,21,15,296,186,110,14,0.6283783783783784,0.3716216216216216,0.0101351351351351,0.027027027027027,0.1587837837837837,0.0709459459459459,0.027027027027027,0.0709459459459459,0.0472972972972973,4,3.0,go,cilium/cilium,NewClient,1.8013854601538268
1,4,5,0,3,0,0,0,3,7,7,2,2,41,4,13,1,214,133,81,13,0.6214953271028038,0.3785046728971962,0.014018691588785,0.0327102803738317,0.1915887850467289,0.0607476635514018,0.0233644859813084,0.0607476635514018,0.0607476635514018,4,4.0,go,cayleygraph/cayley,rulesFor,0.6464585063389605
1,2,0,0,0,0,0,0,1,2,2,0,0,11,1,1,1,67,43,24,12,0.6417910447761194,0.3582089552238806,0.0,0.0298507462686567,0.1641791044776119,0.0149253731343283,0.0,0.0149253731343283,0.1791044776119403,1,2.0,go,shiyanhui/dht,genIndexKeyByTrans,-2.271760606458726
1,2,0,0,0,0,0,0,1,1,1,0,0,8,1,1,1,39,27,12,8,0.6923076923076923,0.3076923076923077,0.0,0.0256410256410256,0.2051282051282051,0.0256410256410256,0.0,0.0256410256410256,0.2051282051282051,1,2.0,go,codemodus/parth,Sequent,-2.565455754924721
1,2,0,0,0,0,0,0,1,2,2,0,0,10,1,1,0,65,39,26,13,0.6,0.4,0.0,0.0307692307692307,0.1538461538461538,0.0153846153846153,0.0,0.0153846153846153,0.2,1,2.0,go,balzaczyy/golucene,NewIndexWriterConfig,-2.421878791568572
1,3,6,0,2,1,0,0,2,9,9,3,3,41,5,15,1,182,111,71,14,0.6098901098901099,0.3901098901098901,0.0164835164835164,0.0494505494505494,0.2252747252747252,0.0824175824175824,0.0329670329670329,0.0824175824175824,0.0769230769230769,4,3.0,go,rs/zerolog,AppendFloats32,0.8057681355148663
1,0,4,0,8,0,0,0,6,8,8,0,7,47,9,14,6,273,173,100,15,0.6336996336996337,0.3663003663003663,0.0293040293040293,0.0293040293040293,0.1721611721611721,0.0512820512820512,0.0146520146520146,0.0512820512820512,0.0549450549450549,9,0.0,go,cilium/cilium,checkOrMountDefaultLocations,2.19182451534591
1,1,0,0,1,0,0,0,2,0,0,0,3,6,2,2,4,50,30,20,9,0.6,0.4,0.02,0.0,0.12,0.04,0.0,0.04,0.18,2,1.0,go,Microsoft/hcsshim,IsV10,-2.1763743743311306
1,2,5,0,2,0,0,0,1,12,12,4,3,43,3,11,6,221,139,82,14,0.6289592760180995,0.3710407239819004,0.0090497737556561,0.0542986425339366,0.1945701357466063,0.0497737556561085,0.0226244343891402,0.0497737556561085,0.0633484162895927,3,2.0,go,kubernetes/kubernetes,ValidateDiscoveryBootstrapToken,0.6056378911171504
