language,repository_name,func_name,LOC,Cyclomatic_Complexity
javascript,robertblackwell/yake,directoryHasFile,31,9
javascript,weepy/kaffeine,tighten,46,18
javascript,GoogleCloudPlatform/cloud-errors-nodejs,handleStringAsError,12,2
javascript,alexpods/InjectorJS,,8,3
javascript,chrisJohn404/ljswitchboard-modbus_map,,129,39
javascript,zdhxiong/mdui,removeRipple,28,3
javascript,lhkbob/eve-swagger-js,makeKillmail,5,1
javascript,xenophy/NextJS,unescapeSpecialChars,7,1
javascript,zsoltszabo/node-uglifier,it_leavesNewVertexWithNewValue,8,1
javascript,BrowserSync/browser-sync,,10,2
javascript,novadiscovery/nway,parse,23,9
javascript,instea/react-native-popup-menu,subscribe,10,2
javascript,benderjs/dom-combiner,mergeHeadBody,10,2
javascript,btd/rollup-plugin-visualizer,flattenTree,12,2
javascript,shalles/servermock,,42,13
javascript,ninsuo/symfony-collection,,6,1
javascript,mongodb-js/data-service,getInstanceDetail,48,2
javascript,weepower/wee-core,_whichTransitionEvent,14,3
javascript,joyent/node-sdc-clients,SigningError,7,2
javascript,greenish/react-mount,reactBootstrapBrowserify,7,1
javascript,canjs/can-bind,,7,3
javascript,create-conform/allume,getItem,3,2
javascript,Caligatio/jsSHA,roundSHA3,66,13
javascript,mikeal/node.couchapp.js,,9,4
javascript,cyclosproject/ng-swagger-gen,processServices,235,79
javascript,idanlo/react-spotify-api,Search,18,5
javascript,Industryswarm/isnode-mod-data,executeWrite,58,18
javascript,jhermsmeier/node-speech,jaro,48,17
javascript,clay/amphora,normalizeRedirectPath,3,3
javascript,ni-kismet/engineering-flot,,4,5
javascript,infrabel/themes-gnap,,18,6
javascript,Zeindelf/utilify-js,isNumber,4,3
javascript,adiwidjaja/frontend-pagebuilder,,5,1
javascript,segmentio/ecs-logs-js,Formatter,11,3
javascript,MobilityData/gtfs-realtime-bindings,EntitySelector,6,4
javascript,sebpiq/backbone.statemachine,,8,4
javascript,opendigitaleducation/sijil.js,getWildcardDirectories,48,26
javascript,acornejo/jjv,,13,3
javascript,Tamersoul/magic-wand-js,,116,43
javascript,neyric/webhookit,,11,4
javascript,psiphi75/web-remote-control,DeviceManager,7,5
javascript,eslint/eslint,getFlippedString,8,1
javascript,jacomyal/sigma.js,,8,1
javascript,hangilc/myclinic-shohousen,render,72,21
javascript,Netflix/unleash,getCommits,12,1
javascript,neyric/webhookit,,4,3
javascript,SheetJS/js-xlsx,parse_RgceLoc,6,6
javascript,splunk/splunk-sdk-javascript,,27,6
javascript,cliffano/bagofholding,exec,16,3
javascript,JamesMessinger/swagger-server,moduleExists,11,2
javascript,Samsung/jalangi2,serialize,60,17
javascript,remarkjs/remark-usage,script,36,6
javascript,epeli/yalr,,11,3
javascript,mipengine/mip2,escapeRegExpCharacter,9,9
javascript,BlackrockDigital/startbootstrap-sb-admin-2,getRelativePosition,9,2
javascript,AlloyTeam/AlloyTouch,,7,3
javascript,citronneur/node-rdpjs,certBlob,11,1
javascript,rranauro/boxspringjs,,19,6
javascript,gilbitron/Raneto,StringStream,6,2
javascript,rajgoel/reveal.js-plugins,,8,2
javascript,mz121star/NJBlog,$ParseProvider,17,4
javascript,sadiqhabib/tinymce-dist,isSameNotification,3,2
javascript,node-inspector/node-inspector,,7,4
javascript,confluentinc/kafka-rest-node,handleProduceResponse,10,3
javascript,quick-sort/jstock,boll,22,5
javascript,SAP/openui5,,5,2
javascript,ariatemplates/ariatemplates,,8,3
javascript,tensor5/JSLinter,jslintFile,47,10
javascript,xuliangzhan/xe-utils,getWhatYear,21,10
javascript,ryanwilliams/cocos2d-javascript,,7,3
javascript,mapbox/mapbox-gl-geocoder,MapboxGeocoder,7,1
javascript,ripple/ripple-rest,getAccountPayments,50,6
javascript,adrai/node-cqrs-domain,,19,7
javascript,zerobias/telegram-mtproto,GCD,7,1
javascript,angular/material,gestureMove,5,3
javascript,catapult-project/catapult,addUnderlyingListener,33,7
javascript,eventbrite/britecharts,_handleDataSizeToggle,6,2
javascript,grasshopper-cms/grasshopper-api-js,_linkIdentity,9,1
javascript,andrewplummer/Sugar,,9,5
javascript,Siilwyn/mustache-prestatic,,21,2
javascript,ryanwilliams/cocos2d-javascript,Place,4,1
javascript,Tamersoul/magic-wand-js,,9,2
javascript,stayradiated/onepasswordjs,,26,3
javascript,ramakrishnan/db-migrate-cassandra,,10,1
javascript,jfseb/mgnlq_er,dumpNice,9,2
go,aws/aws-sdk-go,SetCategory,4,1
go,control-center/serviced,RestoreResourcePools,22,5
go,aws/aws-sdk-go,ListWebACLs,4,1
go,gtarcea/1DevDayTalk2014,Update,10,2
go,inverse-inc/packetfence,Accept,9,2
go,prometheus/node_exporter,NewTimeCollector,9,1
go,NebulousLabs/merkletree,BuildReaderProof,20,6
go,cybozu-go/well,Apply,53,16
go,netrack/openflow,HandleOnce,3,1
go,muesli/beehive,Post,16,2
go,libvirt/libvirt-go,GetUsageID,8,2
go,confluentinc/confluent-kafka-go,String,3,1
go,gocql/gocql,Close,8,3
go,contiv/netplugin,DeleteServiceLB,5,1
go,envoyproxy/go-control-plane,Validate,31,7
go,aws/aws-sdk-go,UnpeerVpcRequest,13,2
go,hyperledger/fabric-sdk-go,NewPeerGroupResolver,6,1
go,topfreegames/pitaya,GetArgReply,5,1
go,aws/aws-sdk-go,SetOrganization,4,1
go,kubernetes/kubernetes,NewCmdAutoscale,30,4
go,mailgun/scroll,registerFrontend,8,2
go,hyperledger/fabric,GetPeers,23,7
go,tideland/golib,List,14,3
go,keimoon/gore,AddShardWithPassword,5,2
go,aws/aws-sdk-go,DescribeGameSessionQueuesWithContext,6,1
go,aws/aws-sdk-go,GetExport,4,1
go,manifoldco/torus-cli,createMachine,42,4
go,aws/aws-sdk-go,SetResourceType,4,1
go,mailgun/mailgun-go,newError,8,1
go,pingcap/tidb,LastUpdateVersion,5,1
go,ethereum/go-ethereum,tuplePointsTo,11,3
go,google/badwolf,Generate,16,4
go,kubernetes/kops,RunTasks,96,26
go,br0xen/termbox-util,GetSelectedIndex,8,3
go,helm/helm,UpdateValueOverrides,5,1
go,aws/aws-sdk-go,GetCurrentUserWithContext,6,1
go,moby/moby,restore,62,11
go,olebedev/go-duktape,Error,5,1
go,miekg/pkcs11,VerifyFinal,4,1
go,aws/aws-sdk-go,SetApiKey,4,1
go,openshift/origin,completeQuota,5,1
go,gambol99/go-marathon,Storage,4,1
go,rqlite/rqlite,isAtomic,10,5
go,mweagle/Sparta,MarshalJSON,13,3
go,goraft/raft,heartbeat,26,5
go,antongulenko/golib,EscapeExistingFlags,7,1
go,lightningnetwork/lnd,validateCommitmentSanity,108,20
go,docker/libnetwork,RequestPool,37,11
go,digota/digota,NewLocker,7,2
go,influxdata/influxdb,FindAuthorizationByToken,8,2
go,fabric8-services/fabric8-wit,List,12,3
go,go-swagger/go-swagger,WithPayload,4,1
go,aws/aws-sdk-go,SetRetiringPrincipal,4,1
go,aws/aws-sdk-go,SetCacheNodeType,4,1
go,aws/aws-sdk-go,SetHidePassword,4,1
go,mweagle/Sparta,writePrettyString,21,3
go,rs/xlog,Close,9,2
go,anthonynsimon/bild,UnsharpMask,32,3
go,cosiner/gohper,Query,26,7
go,exoscale/egoscale,ListRequest,17,4
go,PuerkitoBio/gocrawl,launchWorker,24,2
go,libopenstorage/openstorage,HasTarget,12,4
go,containerd/containerd,ensureDatabaseInitialized,11,3
go,influxdata/influxdb,SetFileCount,12,3
go,aws/aws-sdk-go,substitutePath,10,3
go,aws/aws-sdk-go,CreateRole,4,1
go,aws/aws-sdk-go,DeleteDocumentationPartRequest,14,2
go,hyperledger/fabric,HandleStateUpdates,31,9
go,mesos/mesos-go,Size,7,2
go,kubernetes/kubernetes,Install,10,1
go,aws/aws-sdk-go,SetCslgAtom,4,1
go,hyperhq/hyperd,PortMappingDel,11,3
go,kubernetes/kops,CreateTags,3,1
go,luci/luci-go,getCachedInfo,19,3
go,kataras/go-fs,RenameDir,3,1
go,kubernetes/kubernetes,LabelSelectorParam,11,3
go,cilium/cilium,NewClient,23,6
go,cayleygraph/cayley,rulesFor,22,5
go,shiyanhui/dht,genIndexKeyByTrans,3,1
go,codemodus/parth,Sequent,3,1
go,balzaczyy/golucene,NewIndexWriterConfig,6,1
go,rs/zerolog,AppendFloats32,17,4
go,cilium/cilium,checkOrMountDefaultLocations,46,11
go,Microsoft/hcsshim,IsV10,6,3
go,kubernetes/kubernetes,ValidateDiscoveryBootstrapToken,12,4
go,hashicorp/packer,validate,40,9
go,xanzy/go-cloudstack,NewListDedicatedGuestVlanRangesParams,5,1
go,istio/glog,Warningln,4,1
go,kubernetes/kubernetes,Validate,3,1
go,lightningnetwork/lnd,readHandler,187,43
go,go-gorp/gorp,UpdateColumns,3,1
go,kubernetes/kubernetes,Convert_v1beta1_PodMetrics_To_metrics_PodMetrics,3,1
go,markphelps/optional,Get,7,2
go,kubernetes/kubernetes,PodValidateLimitFunc,95,32
go,keybase/client,readDownPointer,27,11
go,u-root/dhcp4,MarshalBinary,5,1
go,docker/cli,stackFromV1beta1,16,3
go,kubernetes/kubernetes,MetaNamespaceKeyFunc,13,4
go,aws/aws-sdk-go,SetCloudWatchLoggingOptions,4,1
go,deis/k8s-claimer,KubeConfig,11,3
go,huandu/xstrings,Slice,30,14
go,sevlyar/go-daemon,NewLogFile,12,3
go,BurntSushi/xgbutil,WmStrutPartialGet,15,2
go,danryan/hal,Receive,18,6
go,goadesign/goa,UserTypes,47,14
go,chewxy/lingo,shift,9,2
go,aws/aws-sdk-go,SetSourceArn,4,1
go,aws/aws-sdk-go,SetEnd,4,1
go,brocaar/loraserver,FlushGatewayCache,10,2
go,kubernetes/kubernetes,Admit,10,2
go,kubernetes/kubernetes,NewWebhook,24,4
go,sendgridlabs/go-kinesis,NewAuthWithAssumedRole,8,1
go,vitessio/vitess,SupplyCol,3,1
go,securego/gosec,ignore,23,7
go,yarpc/yarpc-go,GetOldString,6,3
go,influxdata/telegraf,processStat,30,9
go,qor/qor-example,ConfigureAdmin,208,12
go,aws/aws-sdk-go,SetRetrievalByteRange,4,1
go,SkygearIO/go-skycli,MakeEmptyRecord,11,2
go,coredns/coredns,External,60,14
go,kubernetes/kubernetes,DeepCopy,8,2
go,terraform-providers/terraform-provider-openstack,getInstanceAddresses,44,12
go,rkt/rkt,TmpFile,7,2
go,vulcand/vulcand,DeleteMiddleware,9,2
go,cloudflare/cloudflare-go,userBaseURL,6,2
go,hashicorp/nomad,GetClientCertificate,5,1
go,aws/aws-sdk-go,SetAnnotationValue,4,1
go,aws/aws-sdk-go,SetQueryExecutionId,4,1
go,m3db/m3x,NewOptions,8,1
go,luci/luci-go,Ensure,13,3
go,casbin/casbin,AddPolicy,3,1
go,pilosa/pilosa,row,11,3
go,pivotal-cf/brokerapi,ValidatedStatusCode,9,4
go,sirupsen/logrus,WithContext,5,1
go,qor/qor,Decode,15,2
go,chrislusf/gleam,FindCols,12,3
go,aws/aws-sdk-go,SetServerName,4,1
go,aws/aws-sdk-go,SetPlacementId,4,1
go,libp2p/go-libp2p-kad-dht,GetClusterLevel,7,2
go,hashicorp/nomad,setImplicitConstraints,49,13
go,go-playground/locales,WeekdayAbbreviated,3,1
go,morikuni/aec,Apply,6,2
go,atlassian/smith,GetBundlesByObject,3,1
go,aws/aws-sdk-go,DeleteApplicationsWithContext,6,1
go,aws/aws-sdk-go,SetPlatform,4,1
go,scylladb/gocqlx,TTL,4,1
go,ethereum/go-ethereum,SetHandshakeController,25,1
go,nats-io/gnatsd,handleSignals,14,3
go,nlopes/slack,GetGroupByID,8,3
go,gosuri/uiprogress,CompletedPercent,3,1
go,br0xen/termbox-util,GetOptionFromText,9,3
go,aws/aws-sdk-go,RenderUiTemplateWithContext,6,1
go,ceph/go-ceph,Stat,19,2
go,hyperledger/fabric-sdk-go,NewIdentityManager,42,11
go,aws/aws-sdk-go,SetStatus,4,1
go,aws/aws-sdk-go,SetFaceModelVersions,4,1
go,aws/aws-sdk-go,SetCommitSpecifier,4,1
go,keybase/client,MakeAllIds,7,2
go,aws/aws-sdk-go,DeleteTrafficPolicyInstanceRequest,14,2
go,coscms/xorm,SQL,16,4
go,kubernetes/kubernetes,cachedHasSynced,16,4
go,aws/aws-sdk-go,SetPmtPid,4,1
go,kubernetes/minikube,LoadCachedImagesInConfigFile,10,3
go,lightningnetwork/lnd,InitNextRevocation,5,1
go,aws/aws-sdk-go,SetCheckerIpRanges,4,1
go,juju/juju,SetSuspended,73,18
go,montanaflynn/stats,sortedCopyDif,8,2
go,gorilla/handlers,CompressHandlerLevel,63,12
go,juju/juju,Run,14,4
go,aws/aws-sdk-go,SetConsumerARN,4,1
go,aws/aws-sdk-go,SetParameterKey,4,1
go,aws/aws-sdk-go,UpdateLicenseConfigurationRequest,14,2
go,aws/aws-sdk-go,SetPolicyVersions,4,1
go,git-lfs/git-lfs,RepositoryPermissions,7,2
go,aporeto-inc/trireme-lib,Run,6,2
go,aws/aws-sdk-go,SetFields,4,1
go,argoproj/argo-cd,DeepCopy,8,2
go,klauspost/compress,NewWriterLevel,3,1
go,salsaflow/salsaflow,goSearchIssues,10,1
go,aws/aws-sdk-go,Validate,39,16
go,aws/aws-sdk-go,SetTrafficDialPercentage,4,1
go,aws/aws-sdk-go,Validate,18,6
go,magefile/mage,Output,5,1
go,kubernetes-retired/contrib,parseLiteralSource,7,2
go,aws/aws-sdk-go,RemoveThingFromThingGroupRequest,14,2
go,go-playground/locales,OrdinalPluralRule,3,1
go,aws/aws-sdk-go,SetDirectoryId,4,1
go,aws/aws-sdk-go,PutRolePolicy,4,1
go,golang/oauth2,AppEngineTokenSource,3,1
go,cilium/cilium,lookupAndDeleteServiceWeights,8,3
go,Jumpscale/go-raml,GetProperty,9,2
go,denverdino/aliyungo,DeleteProject,10,2
go,containers/storage,Get,12,5
go,aws/aws-sdk-go,SetUserName,4,1
go,lestrrat-go/jsref,Resolve,35,8
go,aws/aws-sdk-go,GetObjectLegalHold,4,1
go,spf13/cobra,ResetFlags,11,1
go,google/go-github,GetGrant,13,3
go,go4org/go4,ItemByID,59,19
go,aws/aws-sdk-go,Validate,13,5
go,hyperledger/fabric,Modsub,3,1
go,ikeikeikeike/go-sitemap-generator,Get,3,1
go,containous/traefik,DeepCopyInto,9,2
go,abursavich/nett,parseIPv6,93,29
go,kyokomi/go-docomo,GetSearch,26,7
go,hashicorp/vault,handleRoleTagLogin,59,21
go,pilosa/pilosa,ShardNodes,8,2
go,gopasspw/gopass,Shred,34,10
go,aws/aws-sdk-go,Validate,10,3
go,lostisland/go-sawyer,DecodeFrom,13,4
go,aws/aws-sdk-go,Validate,20,7
go,go-playground/locales,MonthWide,3,1
go,beeker1121/goque,Dequeue,34,9
go,aws/aws-sdk-go,PutConfigurationSetSendingOptionsWithContext,6,1
go,docker/libnetwork,ReleaseAll,6,1
go,juju/juju,getStdinPipe,18,7
go,google/go-github,GetURL,6,3
go,kidoman/embd,Wake,6,2
go,AndrewBurian/powermux,Any,4,1
go,kubernetes/kubernetes,ResourceConfigForPod,68,17
go,manifoldco/torus-cli,Get,5,1
go,CapillarySoftware/goreport,dec_ref_int32,8,2
go,mafredri/cdp,SetClip,4,1
go,influxdata/influxdb,PutCellView,5,1
go,Workiva/go-datastructures,Length,12,3
go,kubernetes-retired/contrib,Unlock,13,4
go,choria-io/go-choria,RegisterAgents,3,1
go,hyperledger/fabric-sdk-go,Unregister,3,1
go,vitessio/vitess,Close,12,4
go,intelsdi-x/snap,SelectAndKill,26,4
go,vitessio/vitess,TopoChecksum,5,1
go,lytics/cloudstorage,CleanETag,16,8
go,issue9/assert,False,4,1
go,muesli/beehive,NewLogMessage,9,1
go,tsuna/gohbase,NewPutStr,4,1
go,aws/aws-sdk-go,SetDelimiter,4,1
go,benbjohnson/phantomjs,SetFrameContent,3,1
go,xo/xo,PgLargeobjectMetadatumByOid,16,2
go,go-playground/locales,MonthWide,3,1
go,aws/aws-sdk-go,SetNextToken,4,1
go,kubernetes/kubernetes,maxRequestConstraint,11,3
go,tideland/golib,newResp,13,2
go,atdiar/sac,NewFromPool,5,1
go,russellcardullo/go-pingdom,List,23,5
go,revel/revel,ValidationResult,7,2
go,aws/aws-sdk-go,DeleteApiRequest,14,2
go,kubernetes/kubernetes,replenishQuota,29,11
go,ligato/cn-infra,GetPort,12,5
go,aws/aws-sdk-go,SetRoleAlias,4,1
go,aws/aws-sdk-go,ListInstanceProfilesRequest,13,2
go,aws/aws-sdk-go,GetPhoneNumber,4,1
go,centrifugal/centrifugo,Unsubscribe,27,6
go,luci/luci-go,CreateMachine,6,2
go,dop251/goja,DefineDataProperty,10,1
go,cilium/cilium,Error,6,2
go,aws/aws-sdk-go,SetAutoScalingRoleArn,4,1
go,vitessio/vitess,interceptors,18,4
go,scgolang/sc,Amclip,3,1
go,aws/aws-sdk-go,SetWarnings,4,1
go,henrylee2cn/pholcus,TryFlushSuccess,5,3
go,aws/aws-sdk-go,GetFieldLevelEncryptionWithContext,6,1
go,tendermint/tendermint,intersect,11,4
go,mesosphere/mesos-dns,NewStateLoader,9,1
go,juju/juju,CharmURL,34,7
go,control-center/serviced,AllowRetry,6,2
go,henrylee2cn/pholcus,FileNameReplace,33,13
go,kubernetes/kubernetes,Serve,35,6
go,libvirt/libvirt-go,GetMaxVcpus,13,3
go,gravitational/teleport,CurrentClusterAccessPoint,8,2
go,luci/luci-go,ReadByte,5,1
go,aws/aws-sdk-go,SetId,4,1
go,xanzy/go-cloudstack,ListAutoScalePolicies,11,3
go,brocaar/loraserver,GetGatewaysForIDs,19,5
go,mkideal/cli,ToString,3,1
go,google/go-github,GetAssigneesURL,6,3
go,mesos/mesos-go,Start,33,11
go,aws/aws-sdk-go,ListMetricsRequest,19,2
go,hyperledger/fabric-sdk-go,SecurityAlgorithm,7,2
go,kubernetes/kubernetes,Convert_kubeadm_ExternalEtcd_To_v1beta2_ExternalEtcd,3,1
go,aws/aws-sdk-go,SetName,4,1
go,google/go-github,GetCreatedAt,6,3
go,olivere/elastic,Validate,20,6
go,moby/moby,NoTasksForService,20,9
go,dropbox/dropbox-sdk-go-unofficial,NewPaperChangeDeploymentPolicyDetails,5,1
go,keybase/client,Write,30,8
go,juju/juju,NewCredentialValidatorAPI,3,1
go,google/go-genproto,XXX_OneofFuncs,8,1
go,pkg/sftp,requestMethod,25,11
go,quorumsco/elastic,BoostFactor,4,1
go,keybase/client,HandleFavoritesChanged,24,3
go,aws/aws-sdk-go,SetEngine,4,1
go,juju/juju,PrepareContainerInterfaceInfo,6,1
go,uber-go/dosa,parseTTLTag,22,5
go,aws/aws-sdk-go,SetCreatedTime,4,1
go,vitessio/vitess,GenerateDeleteSubquery,10,1
go,go-kit/kit,DeleteAddress,9,2
go,koding/websocketproxy,NewProxy,11,1
go,obieq/goar,processSorts,18,5
go,grafana-tools/sdk,DeleteDatasourceByName,12,2
go,perkeep/perkeep,closePack,16,4
go,hashicorp/terraform,ChangeType,15,5
go,nak3/kubernetes-manifest-scanner,NewKubectlCommand,43,1
go,flynn/flynn,Start,7,2
go,hashicorp/nomad,setNode,5,1
go,bradleyjkemp/cupaloy,WithOptions,7,2
go,softlayer/softlayer-go,GetGlobalIpRecord,4,1
go,vitessio/vitess,Resolve,6,2
go,src-d/go-git,RemoveSection,10,3
go,aws/aws-sdk-go,SetPlatformStatus,4,1
go,coscms/xorm,Distinct,4,1
go,aws/aws-sdk-go,SetWorkflowId,4,1
go,go-openapi/errors,NewParseError,16,2
go,influxdata/influxdb,DeleteTelegrafConfig,5,1
go,aws/aws-sdk-go,SetRefreshTokenValidity,4,1
go,dropbox/dropbox-sdk-go-unofficial,NewAddPaperDocUserMemberResult,6,1
go,tyler-sommer/stick,filterTrim,3,1
go,juju/juju,Validate,9,2
go,cilium/cilium,SetDefaultOpts,15,5
go,crewjam/go-cloudformation,UnmarshalJSON,15,3
go,cloudfoundry/gorouter,HeadersToLog,19,6
go,google/skylark,getattr,26,7
go,mattbaird/elastigo,GetSource,8,2
go,skip2/go-qrcode,set2dPattern,7,3
go,kubernetes/kubernetes,Convert_v1_NodeProxyOptions_To_core_NodeProxyOptions,3,1
go,tobischo/gokeepasslib,SetContent,16,4
go,hyperboloide/pipe,AddStep,25,7
go,andygrunwald/megos,GetURLForStateSummaryFilePid,3,1
go,influx6/haiku-deprecated,allEmpty,10,3
go,m3db/m3x,Add,13,3
go,aws/aws-sdk-go,New,7,3
go,kubernetes/kops,UnmarshalJSON,13,3
go,aws/aws-sdk-go,SetIfMatch,4,1
go,juju/juju,publicControllerLogin,81,13
go,webx-top/com,RandomSpec0,55,28
go,aws/aws-sdk-go,SetPageSize,4,1
go,abbot/go-http-auth,FromContext,7,2
go,casbin/casbin,GetAllRoles,5,1
go,kubernetes/kops,applyChannel,7,1
go,containerd/continuity,Readlink,3,1
go,keybase/client,ChangeAccountName,31,10
go,aws/aws-sdk-go,SetMinIInterval,4,1
go,aws/aws-sdk-go,SetPublishedSchemaArn,4,1
go,bxcodec/faker,Email,3,1
go,vitessio/vitess,StreamExecuteKeyRanges,19,1
go,aws/aws-sdk-go,SetMaxRecords,4,1
go,aws/aws-sdk-go,CreateRepositoryWithContext,6,1
go,nanopack/mist,handleWho,6,1
go,softlayer/softlayer-go,GetSummaryData,10,1
go,thecodeteam/gorackhd,ReadResponse,16,4
go,keybase/client,GetExecPathFromPID,19,3
go,contiv/netplugin,addMaster,9,1
go,aws/aws-sdk-go,DeleteVoiceChannelRequest,13,2
go,markbates/goth,GetAuthURL,26,9
go,aws/aws-sdk-go,GetFunctionDefinitionRequest,13,2
go,juju/juju,ControllerInstances,7,1
go,twpayne/go-geom,Distance,10,4
go,olivere/elastic,VersionType,4,1
go,nats-io/nats-streaming-server,FirstAndLastSequence,6,1
go,pebbe/zmq4,AddChannelTime,14,3
go,cespare/xxhash,Sum64,36,5
go,hprose/hprose-golang,IDList,3,1
go,uluyol/hdrhist,encodeZigZag,46,9
go,aws/aws-sdk-go,UntagProjectRequest,14,2
go,aws/aws-sdk-go,ListCompatibleImagesWithContext,6,1
go,kubernetes/kops,Patch,8,2
go,aws/aws-sdk-go,SetTagsForResourceRequest,14,2
go,aws/aws-sdk-go,SetFeedbackURL,4,1
go,control-center/serviced,MigrateServices,10,2
go,aws/aws-sdk-go,SetSize,4,1
go,lightningnetwork/lnd,GetLookoutTip,15,3
go,control-center/serviced,Release,43,15
go,kubernetes/kubernetes,RunPodSandbox,102,35
go,googleapis/gnostic,getShelf,8,2
go,aws/aws-sdk-go,GetObjectTorrentWithContext,6,1
go,kubernetes/minikube,PackTversion,12,2
go,luci/luci-go,Get,5,1
go,oz/osdb,GetIMDBMovieDetails,14,3
go,gohugoio/hugo,pageToPermalinkSlugElseTitle,6,2
go,containerd/console,Shutdown,10,1
go,aws/aws-sdk-go,SetPartitionSerialList,4,1
go,aws/aws-sdk-go,SetOnPremisesInstanceTagFilters,4,1
go,kubernetes/kubernetes,DeepCopyInto,13,3
go,docker/libnetwork,DeleteTree,4,1
go,hashicorp/vault,pathFetchListCerts,10,2
go,crewjam/go-cloudformation,UnmarshalJSON,15,3
go,xanzy/go-cloudstack,NewDeleteTagsParams,7,1
go,cilium/cilium,OpenMapWithName,22,3
go,luci/luci-go,Validate,24,4
go,softlayer/softlayer-go,GetEuSupportedFlag,4,1
go,xo/xo,PgNotify,9,1
go,cjgdev/goryman,SendMaybeRecv,3,1
go,aws/aws-sdk-go,SetGranteeType,4,1
go,vitessio/vitess,init,44,10
go,ory/fosite,WriteRevocationResponse,22,5
go,aws/aws-sdk-go,SetEnableECSManagedTags,4,1
go,gravitational/teleport,RoundtripWithConn,16,4
go,hashicorp/vault,responseWrappingUnwrap,39,10
go,tendermint/tendermint,Read,33,13
go,mattn/go-oci8,ociHandleAlloc,24,4
go,revel/revel,NewRequest,7,2
go,olivere/elastic,IgnoreUnavailable,4,1
go,containous/traefik,AllTasks,18,4
go,Workiva/go-datastructures,entry,4,1
go,topfreegames/pitaya,NewStatsdReporter,29,4
go,evalphobia/logrus_sentry,NewWithClientSentryHook,17,1
go,cilium/cilium,DeleteKey,4,1
go,glycerine/zygomys,GenerateNewScope,26,6
go,pilosa/pilosa,AppendWithPrefix,10,3
go,scgolang/sc,Inputs,31,3
go,aws/aws-sdk-go,SetResourceMetadata,4,1
go,aws/aws-sdk-go,SetExpiresAt,4,1
go,aws/aws-sdk-go,SetNextToken,4,1
go,trivago/gollum,AddWildcardProducersToRouter,6,2
go,ipfs/go-cid,Sum,18,5
go,juju/juju,loop,22,7
go,fabric8-services/fabric8-auth,UserProfilePayload,37,6
go,coredns/coredns,ServeDNS,20,7
go,deis/deis,Run,40,8
go,rpaloschi/dxf-go,NewLayer,23,2
go,aws/aws-sdk-go,SetRoomSkillParameters,4,1
go,sarahhodne/go-librato,List,16,4
go,cloudfoundry/cli,DisplayNewline,5,1
go,balzaczyy/golucene,NewForUtilFrom,27,4
go,terra-farm/go-xen-api-client,GetAllRecords,13,3
go,opencontainers/runtime-tools,AddLinuxResourcesDevice,11,1
go,aws/aws-sdk-go,SetName,4,1
go,golang/protobuf,equalAny,81,34
go,influxdata/telegraf,copyTags,7,2
go,Jeffail/gabs,ChildrenMap,10,3
go,fabric8-services/fabric8-wit,WriteNames,142,41
go,mikkyang/id3-go,ByteInt,14,5
go,aws/aws-sdk-go,GetSearchSuggestions,4,1
go,aws/aws-sdk-go,SetContentHandling,4,1
go,matiaskorhonen/ftp2s3,Bytes,19,4
go,yarpc/yarpc-go,New,40,6
go,urandom/readeef,Read,9,2
go,hashicorp/terraform,Open,31,8
go,kubernetes/kubernetes,Validate,6,1
go,sajari/word2vec,Cos,11,3
go,andybons/hipchat,NewClient,7,1
go,control-center/serviced,PostProcess,16,6
go,kubernetes/gengo,Do,22,4
go,hyperledger/fabric-sdk-go,WithIdentityConfig,10,2
go,aws/aws-sdk-go,SetShardLevelMetrics,4,1
go,icrowley/fake,CreditCardNum,18,4
go,vitessio/vitess,ToFloat64,15,5
go,kubernetes/kubernetes,ApplyTo,9,2
go,gopherjs/vecty,CompositionStart,3,1
go,kubernetes/kubernetes,IgnoreReceives,10,3
go,kubernetes/kubernetes,GetAttrs,7,2
go,flynn/flynn,SignalJob,3,1
go,bhoriuchi/go-bunyan,main,37,6
go,juju/juju,CharmRelations,6,1
go,nats-io/nats-streaming-server,FirstMsg,6,1
go,prasmussen/gandi-api,Balance,8,2
go,yarpc/yarpc-go,String,12,3
go,openshift/origin,RegisterConversions,13,3
go,kubernetes/kops,SanitizeString,12,3
go,marcusolsson/tui-go,NewGrid,9,1
go,hyperledger/fabric,NewConsortiumConfig,16,4
go,kubernetes/kubernetes,TransformFromStorage,16,6
go,google/go-github,GetTwoFactorRequirementEnabled,6,3
go,aws/aws-sdk-go,DeleteEvaluation,4,1
go,micro/go-config,NewSource,31,4
go,apcera/gssapi,AcquireCred,22,2
go,zach-klippenstein/goadb,publishDevices,34,7
go,aws/aws-sdk-go,SetInitiators,4,1
go,open-policy-agent/opa,WithManager,4,1
go,juju/juju,ControllerByAPIEndpoints,12,3
go,decred/dcrdata,NewInsightApiRouter,60,3
go,abcum/fibre,Server,16,1
go,gravitational/teleport,AsAuthMethod,14,4
go,aws/aws-sdk-go,SetDuration,4,1
go,vitessio/vitess,PushFilter,3,1
go,docker/libnetwork,parseInterface,24,8
go,aws/aws-sdk-go,SetVersion,4,1
go,kubernetes/kubernetes,GetStorageAccesskey,21,7
go,tylertreat/bench,GetRequester,7,1
go,remind101/pkg,Match,6,1
go,tendermint/tendermint,PriorityEvidence,8,2
go,aws/aws-sdk-go,SetStatus,4,1
go,hashicorp/nomad,Dispense,38,7
go,hyperledger/fabric,PeerCert,9,1
go,keybase/client,CheckForRekeys,33,8
