function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,LOC,language,task_id,task_idx
2,3,6,3,2,0,0,0,4,12,16,0,3,44,7,3,3,307,205,102,19,0.6677524429967426,0.3322475570032573,0.006514657980456026,0.03908794788273615,0.14332247557003258,0.009771986970684038,0.019543973941368076,0.009771986970684038,0.06188925081433225,3,1.5,28,java,Java/158,158
1,3,0,0,1,0,0,0,2,2,2,0,4,21,3,0,1,108,73,35,11,0.6759259259259259,0.32407407407407407,0.009259259259259259,0.018518518518518517,0.19444444444444445,0.0,0.0,0.0,0.10185185185185185,2,3.0,11,java,Java/159,159
1,2,10,5,5,3,0,0,1,41,43,0,18,132,9,19,20,646,446,200,20,0.6904024767801857,0.30959752321981426,0.01238390092879257,0.06346749226006192,0.2043343653250774,0.029411764705882353,0.015479876160990712,0.029411764705882353,0.030959752321981424,9,2.0,42,java,Java/160,160
1,1,4,2,3,0,0,0,1,10,11,2,0,38,6,6,3,199,137,62,15,0.6884422110552764,0.31155778894472363,0.01507537688442211,0.05025125628140704,0.19095477386934673,0.03015075376884422,0.020100502512562814,0.03015075376884422,0.07537688442211055,4,1.0,23,java,Java/161,161
1,1,2,1,1,0,0,0,2,9,10,1,2,33,2,1,5,184,126,58,14,0.6847826086956522,0.31521739130434784,0.005434782608695652,0.04891304347826087,0.1793478260869565,0.005434782608695652,0.010869565217391304,0.005434782608695652,0.07608695652173914,2,1.0,14,java,Java/162,162
1,2,8,4,0,1,0,0,1,5,6,1,1,32,2,1,3,163,111,52,11,0.6809815950920245,0.31901840490797545,0.006134969325153374,0.03067484662576687,0.19631901840490798,0.006134969325153374,0.049079754601226995,0.006134969325153374,0.06748466257668712,2,2.0,13,java,Java/163,163
0,1,4,4,2,2,0,0,2,1,1,0,5,24,5,0,4,125,87,38,17,0.696,0.304,0.032,0.008,0.192,0.0,0.032,0.0,0.136,5,1.0,13,javascript,JavaScript/0,0
0,1,4,4,3,0,0,0,1,4,4,1,3,24,5,6,7,162,107,55,19,0.6604938271604939,0.3395061728395062,0.018518518518518517,0.024691358024691357,0.14814814814814814,0.037037037037037035,0.024691358024691357,0.037037037037037035,0.11728395061728394,4,1.0,19,javascript,JavaScript/1,1
0,1,1,1,0,0,0,0,1,0,0,0,1,3,1,0,1,22,14,8,7,0.6363636363636364,0.36363636363636365,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.3181818181818182,1,1.0,3,javascript,JavaScript/2,2
0,1,2,2,1,0,0,0,2,0,0,0,1,8,3,1,4,59,41,18,10,0.6949152542372882,0.3050847457627119,0.01694915254237288,0.0,0.13559322033898305,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.1694915254237288,2,1.0,10,javascript,JavaScript/3,3
0,3,2,2,0,0,0,0,3,3,3,0,5,22,3,0,2,103,70,33,16,0.6796116504854369,0.32038834951456313,0.0,0.02912621359223301,0.21359223300970873,0.0,0.019417475728155338,0.0,0.1553398058252427,1,3.0,8,javascript,JavaScript/4,4
0,1,2,2,1,0,0,0,2,3,3,0,2,18,2,2,1,95,64,31,11,0.6736842105263158,0.3263157894736842,0.010526315789473684,0.031578947368421054,0.18947368421052632,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.11578947368421053,2,1.0,10,javascript,JavaScript/5,5
1,2,4,4,1,0,0,0,2,5,5,1,2,26,5,3,7,151,101,50,17,0.6688741721854304,0.33112582781456956,0.006622516556291391,0.033112582781456956,0.17218543046357615,0.019867549668874173,0.026490066225165563,0.019867549668874173,0.11258278145695365,2,2.0,17,javascript,JavaScript/6,6
0,1,1,1,0,0,0,0,1,2,2,0,1,9,1,0,1,45,29,16,12,0.6444444444444445,0.35555555555555557,0.0,0.044444444444444446,0.2,0.0,0.022222222222222223,0.0,0.26666666666666666,1,1.0,3,javascript,JavaScript/7,7
0,1,3,3,0,0,0,0,1,0,0,0,0,13,2,2,2,61,44,17,9,0.7213114754098361,0.2786885245901639,0.0,0.0,0.21311475409836064,0.03278688524590164,0.04918032786885246,0.03278688524590164,0.14754098360655737,1,1.0,8,javascript,JavaScript/8,8
0,1,3,3,1,0,0,0,1,2,2,2,1,18,2,3,0,86,58,28,13,0.6744186046511628,0.32558139534883723,0.011627906976744186,0.023255813953488372,0.20930232558139536,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.1511627906976744,2,1.0,11,javascript,JavaScript/9,9
0,2,3,3,1,0,1,0,3,9,9,0,3,23,2,1,9,158,100,58,15,0.6329113924050633,0.3670886075949367,0.012658227848101266,0.056962025316455694,0.14556962025316456,0.006329113924050633,0.0189873417721519,0.006329113924050633,0.0949367088607595,3,2.0,11,javascript,JavaScript/10,10
1,3,2,2,1,0,0,0,3,4,4,0,1,18,2,0,4,109,73,36,14,0.6697247706422018,0.3302752293577982,0.009174311926605505,0.03669724770642202,0.1651376146788991,0.0,0.01834862385321101,0.0,0.12844036697247707,2,3.0,9,javascript,JavaScript/11,11
0,1,2,2,2,0,0,0,2,3,3,0,3,21,3,0,2,105,70,35,14,0.6666666666666666,0.3333333333333333,0.01904761904761905,0.02857142857142857,0.2,0.0,0.01904761904761905,0.0,0.13333333333333333,3,1.0,10,javascript,JavaScript/12,12
0,1,2,2,0,0,1,0,1,0,0,2,2,12,2,2,1,55,37,18,10,0.6727272727272727,0.32727272727272727,0.01818181818181818,0.0,0.21818181818181817,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.18181818181818182,2,1.0,8,javascript,JavaScript/13,13
0,1,3,3,0,1,0,0,1,2,2,0,2,14,2,1,3,77,52,25,13,0.6753246753246753,0.3246753246753247,0.012987012987012988,0.025974025974025976,0.18181818181818182,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.16883116883116883,2,1.0,7,javascript,JavaScript/14,14
0,1,1,1,0,0,0,0,1,3,3,0,0,7,1,0,1,48,30,18,14,0.625,0.375,0.0,0.0625,0.14583333333333334,0.0,0.020833333333333332,0.0,0.2916666666666667,1,1.0,3,javascript,JavaScript/15,15
0,1,1,1,0,0,0,0,1,2,2,0,0,6,1,0,0,38,24,14,12,0.631578947368421,0.3684210526315789,0.0,0.05263157894736842,0.15789473684210525,0.0,0.02631578947368421,0.0,0.3157894736842105,1,1.0,3,javascript,JavaScript/16,16
0,1,2,2,0,0,0,0,1,3,3,0,1,12,1,0,8,93,62,31,13,0.6666666666666666,0.3333333333333333,0.0,0.03225806451612903,0.12903225806451613,0.0,0.021505376344086023,0.0,0.13978494623655913,1,1.0,4,javascript,JavaScript/17,17
0,1,3,3,1,1,0,0,1,1,1,0,5,20,3,1,4,96,66,30,14,0.6875,0.3125,0.020833333333333332,0.010416666666666666,0.20833333333333334,0.010416666666666666,0.03125,0.010416666666666666,0.14583333333333334,3,1.0,9,javascript,JavaScript/18,18
0,2,2,2,0,0,0,0,1,4,4,0,2,16,1,0,23,172,120,52,15,0.6976744186046512,0.3023255813953488,0.0,0.023255813953488372,0.09302325581395349,0.0,0.011627906976744186,0.0,0.0872093023255814,1,2.0,18,javascript,JavaScript/19,19
0,1,8,8,3,2,0,0,1,6,6,4,7,56,5,4,3,235,162,73,19,0.6893617021276596,0.31063829787234043,0.02127659574468085,0.02553191489361702,0.23829787234042554,0.01702127659574468,0.03404255319148936,0.01702127659574468,0.08085106382978724,6,1.0,19,javascript,JavaScript/20,20
0,1,3,3,0,0,0,0,1,3,3,0,3,17,1,0,0,79,51,28,12,0.6455696202531646,0.35443037974683544,0.0,0.0379746835443038,0.21518987341772153,0.0,0.0379746835443038,0.0,0.1518987341772152,1,1.0,5,javascript,JavaScript/21,21
0,1,1,1,0,0,0,0,1,2,2,0,0,8,1,0,0,38,24,14,11,0.631578947368421,0.3684210526315789,0.0,0.05263157894736842,0.21052631578947367,0.0,0.02631578947368421,0.0,0.2894736842105263,1,1.0,3,javascript,JavaScript/22,22
0,1,1,1,0,0,0,0,1,0,0,0,0,4,1,0,0,22,14,8,7,0.6363636363636364,0.36363636363636365,0.0,0.0,0.18181818181818182,0.0,0.045454545454545456,0.0,0.3181818181818182,1,1.0,3,javascript,JavaScript/23,23
0,1,2,2,1,1,0,0,1,0,0,0,4,9,1,0,3,53,36,17,10,0.6792452830188679,0.32075471698113206,0.03773584905660377,0.0,0.16981132075471697,0.0,0.03773584905660377,0.0,0.18867924528301888,3,1.0,5,javascript,JavaScript/24,24
0,1,3,3,2,0,1,0,1,3,3,1,6,22,4,4,5,122,80,42,12,0.6557377049180327,0.3442622950819672,0.02459016393442623,0.02459016393442623,0.18032786885245902,0.03278688524590164,0.02459016393442623,0.03278688524590164,0.09836065573770492,4,1.0,14,javascript,JavaScript/25,25
0,1,2,2,1,0,0,0,1,2,2,1,2,17,4,2,3,97,66,31,13,0.6804123711340206,0.31958762886597936,0.010309278350515464,0.020618556701030927,0.17525773195876287,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.13402061855670103,2,1.0,11,javascript,JavaScript/26,26
0,1,1,1,0,0,0,0,1,6,6,0,1,14,1,0,2,82,51,31,16,0.6219512195121951,0.3780487804878049,0.0,0.07317073170731707,0.17073170731707318,0.0,0.012195121951219513,0.0,0.1951219512195122,1,1.0,5,javascript,JavaScript/27,27
0,1,1,1,0,0,0,0,1,1,1,0,0,4,1,0,1,29,18,11,9,0.6206896551724138,0.3793103448275862,0.0,0.034482758620689655,0.13793103448275862,0.0,0.034482758620689655,0.0,0.3103448275862069,1,1.0,3,javascript,JavaScript/28,28
0,1,1,1,0,0,0,0,1,2,2,0,0,9,1,0,0,40,26,14,11,0.65,0.35,0.0,0.05,0.225,0.0,0.025,0.0,0.275,1,1.0,3,javascript,JavaScript/29,29
0,1,1,1,0,0,0,0,1,1,1,0,1,6,1,0,1,33,21,12,10,0.6363636363636364,0.36363636363636365,0.0,0.030303030303030304,0.18181818181818182,0.0,0.030303030303030304,0.0,0.30303030303030304,1,1.0,3,javascript,JavaScript/30,30
0,1,2,2,2,1,0,0,3,0,0,0,5,9,1,0,7,70,48,22,10,0.6857142857142857,0.3142857142857143,0.04285714285714286,0.0,0.12857142857142856,0.0,0.02857142857142857,0.0,0.14285714285714285,4,1.0,8,javascript,JavaScript/31,31
0,3,5,5,1,0,2,0,3,6,6,2,10,42,5,4,9,207,142,65,15,0.6859903381642513,0.3140096618357488,0.014492753623188406,0.028985507246376812,0.2028985507246377,0.01932367149758454,0.024154589371980676,0.01932367149758454,0.07246376811594203,4,3.0,20,javascript,JavaScript/32,32
0,4,2,2,0,0,0,0,1,3,3,0,6,22,1,1,5,110,75,35,13,0.6818181818181818,0.3181818181818182,0.0,0.02727272727272727,0.2,0.00909090909090909,0.01818181818181818,0.00909090909090909,0.11818181818181818,1,4.0,5,javascript,JavaScript/33,33
0,2,1,1,0,0,0,0,1,3,3,0,1,11,1,0,0,55,36,19,12,0.6545454545454545,0.34545454545454546,0.0,0.05454545454545454,0.2,0.0,0.01818181818181818,0.0,0.21818181818181817,1,2.0,3,javascript,JavaScript/34,34
0,1,1,1,0,0,0,0,1,1,1,0,0,5,1,0,0,29,18,11,9,0.6206896551724138,0.3793103448275862,0.0,0.034482758620689655,0.1724137931034483,0.0,0.034482758620689655,0.0,0.3103448275862069,1,1.0,3,javascript,JavaScript/35,35
0,1,5,5,1,1,0,0,1,4,4,0,7,25,1,2,8,142,96,46,14,0.676056338028169,0.323943661971831,0.014084507042253521,0.028169014084507043,0.176056338028169,0.014084507042253521,0.035211267605633804,0.014084507042253521,0.09859154929577464,3,1.0,10,javascript,JavaScript/36,36
0,4,2,2,0,0,0,0,1,3,3,0,6,22,1,1,5,110,75,35,13,0.6818181818181818,0.3181818181818182,0.0,0.02727272727272727,0.2,0.00909090909090909,0.01818181818181818,0.00909090909090909,0.11818181818181818,1,4.0,5,javascript,JavaScript/37,37
0,2,5,5,1,1,0,0,2,10,10,0,8,40,4,3,10,223,149,74,17,0.6681614349775785,0.33183856502242154,0.008968609865470852,0.04484304932735426,0.17937219730941703,0.013452914798206279,0.02242152466367713,0.013452914798206279,0.07623318385650224,3,2.0,16,javascript,JavaScript/38,38
1,2,4,4,4,1,1,0,4,9,9,0,8,32,4,2,17,221,146,75,18,0.6606334841628959,0.3393665158371041,0.027149321266968326,0.04072398190045249,0.14479638009049775,0.00904977375565611,0.01809954751131222,0.00904977375565611,0.08144796380090498,7,2.0,19,javascript,JavaScript/39,39
0,1,4,4,1,3,0,0,2,0,0,0,8,25,1,0,6,122,86,36,14,0.7049180327868853,0.29508196721311475,0.03278688524590164,0.0,0.20491803278688525,0.0,0.03278688524590164,0.0,0.11475409836065574,5,1.0,8,javascript,JavaScript/40,40
0,1,1,1,0,0,0,0,1,1,1,0,0,5,1,0,1,29,19,10,8,0.6551724137931034,0.3448275862068966,0.0,0.034482758620689655,0.1724137931034483,0.0,0.034482758620689655,0.0,0.27586206896551724,1,1.0,3,javascript,JavaScript/41,41
0,1,1,1,0,0,0,0,1,1,1,0,1,6,1,0,1,33,21,12,10,0.6363636363636364,0.36363636363636365,0.0,0.030303030303030304,0.18181818181818182,0.0,0.030303030303030304,0.0,0.30303030303030304,1,1.0,3,javascript,JavaScript/42,42
0,1,3,3,1,2,0,0,2,0,0,0,5,17,1,0,5,90,63,27,12,0.7,0.3,0.03333333333333333,0.0,0.18888888888888888,0.0,0.03333333333333333,0.0,0.13333333333333333,4,1.0,7,javascript,JavaScript/43,43
0,1,2,2,0,0,1,0,1,2,2,2,4,16,2,2,2,81,53,28,14,0.654320987654321,0.345679012345679,0.012345679012345678,0.024691358024691357,0.19753086419753085,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.1728395061728395,2,1.0,8,javascript,JavaScript/44,44
0,1,1,1,0,0,0,0,1,0,0,0,2,5,1,0,1,27,18,9,8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.18518518518518517,0.0,0.037037037037037035,0.0,0.2962962962962963,1,1.0,3,javascript,JavaScript/45,45
0,1,3,3,1,1,0,0,2,7,7,0,6,24,2,2,11,154,102,52,16,0.6623376623376623,0.33766233766233766,0.012987012987012988,0.045454545454545456,0.15584415584415584,0.012987012987012988,0.01948051948051948,0.012987012987012988,0.1038961038961039,3,1.0,11,javascript,JavaScript/46,46
0,2,2,2,1,0,0,0,2,2,2,0,9,21,1,1,7,113,76,37,14,0.672566371681416,0.3274336283185841,0.008849557522123894,0.017699115044247787,0.18584070796460178,0.008849557522123894,0.017699115044247787,0.008849557522123894,0.12389380530973451,2,2.0,8,javascript,JavaScript/47,47
0,1,2,2,1,1,0,0,2,1,1,0,3,12,1,0,4,71,48,23,13,0.676056338028169,0.323943661971831,0.028169014084507043,0.014084507042253521,0.16901408450704225,0.0,0.028169014084507043,0.0,0.18309859154929578,3,1.0,6,javascript,JavaScript/48,48
0,1,3,3,0,1,0,0,1,0,0,1,3,12,1,1,3,62,43,19,11,0.6935483870967742,0.3064516129032258,0.016129032258064516,0.0,0.1935483870967742,0.016129032258064516,0.04838709677419355,0.016129032258064516,0.1774193548387097,2,1.0,6,javascript,JavaScript/49,49
0,2,2,2,0,0,0,0,2,14,14,0,9,26,2,0,19,214,136,78,22,0.6355140186915887,0.3644859813084112,0.0,0.06542056074766354,0.12149532710280374,0.0,0.009345794392523364,0.0,0.102803738317757,1,2.0,10,javascript,JavaScript/50,50
0,1,1,1,0,0,0,0,1,5,5,0,0,10,1,0,7,92,60,32,16,0.6521739130434783,0.34782608695652173,0.0,0.05434782608695652,0.10869565217391304,0.0,0.010869565217391304,0.0,0.17391304347826086,1,1.0,7,javascript,JavaScript/51,51
0,1,1,1,1,0,0,0,2,0,0,0,1,7,1,0,2,42,30,12,9,0.7142857142857143,0.2857142857142857,0.023809523809523808,0.0,0.16666666666666666,0.0,0.023809523809523808,0.0,0.21428571428571427,2,1.0,6,javascript,JavaScript/52,52
0,1,1,1,0,0,0,0,1,0,0,0,1,5,1,0,0,24,16,8,7,0.6666666666666666,0.3333333333333333,0.0,0.0,0.20833333333333334,0.0,0.041666666666666664,0.0,0.2916666666666667,1,1.0,3,javascript,JavaScript/53,53
0,1,1,1,0,0,0,0,1,6,6,0,1,13,1,0,0,76,48,28,15,0.631578947368421,0.3684210526315789,0.0,0.07894736842105263,0.17105263157894737,0.0,0.013157894736842105,0.0,0.19736842105263158,1,1.0,3,javascript,JavaScript/54,54
0,1,1,1,2,0,0,0,3,2,2,0,5,8,1,0,6,64,42,22,10,0.65625,0.34375,0.03125,0.03125,0.125,0.0,0.015625,0.0,0.15625,3,1.0,7,javascript,JavaScript/55,55
0,1,2,2,2,0,0,0,2,0,0,0,3,10,2,2,7,79,54,25,11,0.6835443037974683,0.31645569620253167,0.02531645569620253,0.0,0.12658227848101267,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.13924050632911392,3,1.0,12,javascript,JavaScript/56,56
0,3,3,3,1,0,0,0,2,6,6,0,5,28,1,0,2,132,87,45,11,0.6590909090909091,0.3409090909090909,0.007575757575757576,0.045454545454545456,0.21212121212121213,0.0,0.022727272727272728,0.0,0.08333333333333333,2,3.0,8,javascript,JavaScript/57,57
0,1,2,2,1,0,0,0,1,3,3,0,1,16,1,1,0,81,56,25,11,0.691358024691358,0.30864197530864196,0.012345679012345678,0.037037037037037035,0.19753086419753085,0.012345679012345678,0.024691358024691357,0.012345679012345678,0.13580246913580246,2,1.0,8,javascript,JavaScript/58,58
1,2,5,5,3,2,0,0,4,2,2,1,10,26,2,1,11,153,105,48,14,0.6862745098039216,0.3137254901960784,0.032679738562091505,0.013071895424836602,0.16993464052287582,0.006535947712418301,0.032679738562091505,0.006535947712418301,0.0915032679738562,6,2.0,15,javascript,JavaScript/59,59
0,1,1,1,0,0,0,0,1,0,0,0,3,4,1,0,2,31,20,11,10,0.6451612903225806,0.3548387096774194,0.0,0.0,0.12903225806451613,0.0,0.03225806451612903,0.0,0.3225806451612903,1,1.0,3,javascript,JavaScript/60,60
0,1,2,2,2,0,0,0,2,0,0,0,3,10,2,2,7,79,54,25,11,0.6835443037974683,0.31645569620253167,0.02531645569620253,0.0,0.12658227848101267,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.13924050632911392,3,1.0,12,javascript,JavaScript/61,61
0,2,1,1,0,0,0,0,1,2,2,0,1,9,1,0,1,46,30,16,12,0.6521739130434783,0.34782608695652173,0.0,0.043478260869565216,0.1956521739130435,0.0,0.021739130434782608,0.0,0.2608695652173913,1,2.0,3,javascript,JavaScript/62,62
0,1,1,1,2,0,0,0,3,3,3,0,9,11,1,0,8,81,53,28,11,0.654320987654321,0.345679012345679,0.024691358024691357,0.037037037037037035,0.13580246913580246,0.0,0.012345679012345678,0.0,0.13580246913580246,3,1.0,7,javascript,JavaScript/63,63
0,2,3,3,1,0,0,0,2,5,5,0,4,19,2,1,8,131,86,45,16,0.6564885496183206,0.3435114503816794,0.007633587786259542,0.03816793893129771,0.1450381679389313,0.007633587786259542,0.022900763358778626,0.007633587786259542,0.12213740458015267,2,2.0,9,javascript,JavaScript/64,64
0,1,1,1,1,0,0,0,2,6,6,1,2,19,1,1,3,104,66,38,14,0.6346153846153846,0.36538461538461536,0.009615384615384616,0.057692307692307696,0.18269230769230768,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.1346153846153846,2,1.0,7,javascript,JavaScript/65,65
0,2,2,2,1,0,0,0,3,3,3,0,5,15,2,0,8,102,68,34,16,0.6666666666666666,0.3333333333333333,0.00980392156862745,0.029411764705882353,0.14705882352941177,0.0,0.0196078431372549,0.0,0.1568627450980392,2,2.0,7,javascript,JavaScript/66,66
0,2,2,2,1,0,0,0,1,5,5,0,2,20,1,1,2,104,70,34,12,0.6730769230769231,0.3269230769230769,0.009615384615384616,0.04807692307692308,0.19230769230769232,0.009615384615384616,0.019230769230769232,0.009615384615384616,0.11538461538461539,2,2.0,7,javascript,JavaScript/67,67
0,1,2,2,2,0,0,0,3,4,4,0,4,19,1,0,4,112,73,39,12,0.6517857142857143,0.3482142857142857,0.017857142857142856,0.03571428571428571,0.16964285714285715,0.0,0.017857142857142856,0.0,0.10714285714285714,3,1.0,6,javascript,JavaScript/68,68
0,1,4,4,1,1,0,0,1,3,3,1,3,24,1,2,5,121,83,38,15,0.6859504132231405,0.3140495867768595,0.01652892561983471,0.024793388429752067,0.19834710743801653,0.01652892561983471,0.03305785123966942,0.01652892561983471,0.12396694214876033,3,1.0,10,javascript,JavaScript/69,69
0,1,3,3,0,0,1,0,1,6,6,1,0,24,2,3,3,120,78,42,15,0.65,0.35,0.008333333333333333,0.05,0.2,0.025,0.025,0.025,0.125,2,1.0,9,javascript,JavaScript/70,70
0,1,3,3,1,0,0,0,2,2,2,1,17,31,1,1,4,136,92,44,14,0.6764705882352942,0.3235294117647059,0.007352941176470588,0.014705882352941176,0.22794117647058823,0.007352941176470588,0.022058823529411766,0.007352941176470588,0.10294117647058823,2,1.0,8,javascript,JavaScript/71,71
0,2,3,3,2,0,1,0,3,1,1,0,5,22,2,2,6,119,82,37,13,0.6890756302521008,0.31092436974789917,0.025210084033613446,0.008403361344537815,0.18487394957983194,0.01680672268907563,0.025210084033613446,0.01680672268907563,0.1092436974789916,4,2.0,12,javascript,JavaScript/72,72
0,1,3,3,1,1,0,0,1,2,2,0,4,17,1,1,4,90,60,30,13,0.6666666666666666,0.3333333333333333,0.022222222222222223,0.022222222222222223,0.18888888888888888,0.011111111111111112,0.03333333333333333,0.011111111111111112,0.14444444444444443,3,1.0,7,javascript,JavaScript/73,73
0,3,3,3,1,0,0,0,2,2,2,0,3,23,1,0,2,104,72,32,13,0.6923076923076923,0.3076923076923077,0.009615384615384616,0.019230769230769232,0.22115384615384615,0.0,0.028846153846153848,0.0,0.125,2,3.0,8,javascript,JavaScript/74,74
1,2,6,6,5,4,0,0,4,3,3,0,9,29,5,0,12,205,140,65,16,0.6829268292682927,0.3170731707317073,0.04390243902439024,0.014634146341463415,0.14146341463414633,0.0,0.02926829268292683,0.0,0.07804878048780488,10,2.0,20,javascript,JavaScript/75,75
0,1,2,2,1,0,1,0,2,0,0,1,5,13,1,1,3,71,48,23,9,0.676056338028169,0.323943661971831,0.028169014084507043,0.0,0.18309859154929578,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.1267605633802817,3,1.0,8,javascript,JavaScript/76,76
0,1,1,1,0,0,0,0,1,4,4,1,2,14,1,1,3,70,46,24,15,0.6571428571428571,0.34285714285714286,0.0,0.05714285714285714,0.2,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.21428571428571427,1,1.0,4,javascript,JavaScript/77,77
0,1,4,4,1,1,0,0,1,1,1,0,1,15,1,1,3,79,54,25,11,0.6835443037974683,0.31645569620253167,0.02531645569620253,0.012658227848101266,0.189873417721519,0.012658227848101266,0.05063291139240506,0.012658227848101266,0.13924050632911392,3,1.0,8,javascript,JavaScript/78,78
0,1,1,1,0,0,0,0,1,1,1,0,2,4,1,0,3,39,25,14,10,0.6410256410256411,0.358974358974359,0.0,0.02564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.0,0.2564102564102564,1,1.0,3,javascript,JavaScript/79,79
0,1,2,2,2,1,0,0,3,0,0,0,12,21,1,0,10,121,84,37,13,0.6942148760330579,0.30578512396694213,0.024793388429752067,0.0,0.17355371900826447,0.0,0.01652892561983471,0.0,0.10743801652892562,4,1.0,8,javascript,JavaScript/80,80
0,1,5,5,12,1,0,0,1,13,13,0,13,52,15,13,26,406,259,147,36,0.6379310344827587,0.3620689655172414,0.03201970443349754,0.03201970443349754,0.12807881773399016,0.03201970443349754,0.012315270935960592,0.03201970443349754,0.08866995073891626,14,1.0,34,javascript,JavaScript/81,81
0,1,3,3,2,1,0,0,3,0,0,0,7,14,4,0,7,91,61,30,11,0.6703296703296703,0.32967032967032966,0.03296703296703297,0.0,0.15384615384615385,0.0,0.03296703296703297,0.0,0.12087912087912088,4,1.0,8,javascript,JavaScript/82,82
0,1,3,3,1,1,0,0,2,0,0,1,3,11,3,1,5,69,46,23,10,0.6666666666666666,0.3333333333333333,0.028985507246376812,0.0,0.15942028985507245,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.14492753623188406,3,1.0,8,javascript,JavaScript/83,83
0,1,2,2,0,0,1,0,1,1,1,1,5,11,2,2,6,69,44,25,13,0.6376811594202898,0.36231884057971014,0.014492753623188406,0.014492753623188406,0.15942028985507245,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.18840579710144928,2,1.0,8,javascript,JavaScript/84,84
0,1,3,3,1,1,0,0,1,0,0,0,3,14,3,1,5,78,53,25,12,0.6794871794871795,0.32051282051282054,0.02564102564102564,0.0,0.1794871794871795,0.01282051282051282,0.038461538461538464,0.01282051282051282,0.15384615384615385,3,1.0,9,javascript,JavaScript/85,85
0,1,8,8,3,4,0,0,1,6,6,4,16,75,8,4,10,346,238,108,20,0.6878612716763006,0.31213872832369943,0.02023121387283237,0.017341040462427744,0.21676300578034682,0.011560693641618497,0.023121387283236993,0.011560693641618497,0.057803468208092484,8,1.0,24,javascript,JavaScript/86,86
0,1,4,4,1,2,0,0,1,1,1,0,4,24,4,1,3,121,83,38,16,0.6859504132231405,0.3140495867768595,0.024793388429752067,0.008264462809917356,0.19834710743801653,0.008264462809917356,0.03305785123966942,0.008264462809917356,0.1322314049586777,4,1.0,11,javascript,JavaScript/87,87
0,1,7,7,1,2,0,0,1,0,0,3,14,45,4,3,8,201,138,63,16,0.6865671641791045,0.31343283582089554,0.014925373134328358,0.0,0.22388059701492538,0.014925373134328358,0.03482587064676617,0.014925373134328358,0.07960199004975124,4,1.0,16,javascript,JavaScript/88,88
0,1,4,4,1,1,0,0,1,2,2,0,3,19,3,2,5,101,66,35,13,0.6534653465346535,0.3465346534653465,0.019801980198019802,0.019801980198019802,0.18811881188118812,0.019801980198019802,0.039603960396039604,0.019801980198019802,0.12871287128712872,3,1.0,9,javascript,JavaScript/89,89
0,1,8,8,2,2,1,0,2,0,0,3,6,45,6,4,5,198,135,63,13,0.6818181818181818,0.3181818181818182,0.025252525252525252,0.0,0.22727272727272727,0.020202020202020204,0.04040404040404041,0.020202020202020204,0.06565656565656566,6,1.0,23,javascript,JavaScript/90,90
0,1,3,3,3,1,0,0,1,0,0,1,17,25,5,2,16,189,128,61,16,0.6772486772486772,0.32275132275132273,0.021164021164021163,0.0,0.13227513227513227,0.010582010582010581,0.015873015873015872,0.010582010582010581,0.08465608465608465,5,1.0,12,javascript,JavaScript/91,91
0,1,1,1,1,0,0,0,2,0,0,0,17,16,2,0,8,88,59,29,13,0.6704545454545454,0.32954545454545453,0.011363636363636364,0.0,0.18181818181818182,0.0,0.011363636363636364,0.0,0.14772727272727273,2,1.0,6,javascript,JavaScript/92,92
0,1,4,4,3,1,0,0,1,2,2,0,24,33,5,4,18,194,127,67,19,0.654639175257732,0.34536082474226804,0.020618556701030927,0.010309278350515464,0.17010309278350516,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.0979381443298969,5,1.0,11,javascript,JavaScript/93,93
0,1,6,6,2,2,1,0,1,0,0,3,13,34,6,4,12,185,125,60,14,0.6756756756756757,0.32432432432432434,0.02702702702702703,0.0,0.1837837837837838,0.021621621621621623,0.032432432432432434,0.021621621621621623,0.07567567567567568,6,1.0,16,javascript,JavaScript/94,94
0,1,5,5,3,1,0,0,2,4,4,2,12,30,6,3,15,196,130,66,16,0.6632653061224489,0.336734693877551,0.02040816326530612,0.02040816326530612,0.15306122448979592,0.015306122448979591,0.025510204081632654,0.015306122448979591,0.08163265306122448,5,1.0,14,javascript,JavaScript/95,95
